id_producto,producto,proveedor,categoria
241,Mayonesa Clasica Hellmanns 350 Cm3,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1297,Mayonesa Clasica Hellmanns Doypack 237 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1296,Mayonesa Clasica Hellmanns Doypack 475 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1302,Mayonesa Clasica Hellmanns Sachet 2.75 Kg,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
242,Mayonesa Doypack Hellmanns 950 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
243,Mayonesa Light Hellmanns 500 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1267,Mayonesa Sin Colesterol RiK Doypack 242 Gr,Rik,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1268,Mayonesa Sin Colesterol RiK Doypack 485 Gr,Rik,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1269,Mayonesa Sin Colesterol RiK Doypack 970 Gr,Rik,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1863,Mayonesa Tradicional Pet Hemmer 290 Gr,Hemmer,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mayonesa/
1910,Mermelada de Durazno Arcor 454 Gr,Arcor,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
1883,Mermelada de Durazno Light Arcor 390 Gr,Arcor,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
189,Mermelada de Frutilla Arcor 454 Gr,Arcor,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
1865,Mermelada de Frutilla BC La Campagnola 450 Gr,BC La campagnola,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
1270,Mezcla Fideos Codos Al Verdeo Knorr 211 Gr,Knorr,/ABARROTES Y DESPENSA/Comidas Instantaneas/Sopas/
2001,Mezcla Sazonada Completo Empamix McCormick 60 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Otros Condimentos/
734,Mezcla Sazonada Empamix Pollo Maccormick 60 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Aderezos y Sazonadores/
1271,Mezcla de Arroz De La Huerta Knor 197Gr,Knorr,/ABARROTES Y DESPENSA/Comidas Instantaneas/Sopas/
1830,Mezcla de Mariscos Precocido Pez Y Mar 450 Gr,Pez y Mar,"/CARNES, MARISCOS Y PESCADO/Pescado/"
440,Mezcla para Pastel Fudge Betty Crocker 519 Gr,Betty Crocker,/Panadería y Repostería/Repostería/
1885,Miel de Abejas Ebia 500 Gr,Ebia,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
1505,Mix Escolar de Fruta Impex,Impex,/FRUTAS Y VERDURAS/Verduras/
1465,Molida Corriente Frigor x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Cortes por Kg./"
1823,Mortadela Cazador Maxi 250 Gr,Maxi,/Fiambres y Quesos/Fiambres/
1141,Mostaza Hellmanns Doypack 200 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Mostaza/
374,Nachos Tostitos Original 200 Gr,Tostitos,/ABARROTES Y DESPENSA/Snacks y Golosinas/Nachos/
375,Nachos de Maiz Mexican Food 400 Gr,Mexican Food,/ABARROTES Y DESPENSA/Snacks y Golosinas/Nachos/
376,Nachos de Maiz Tradicional Mexicamba 185 Gr,Mexicamba,/ABARROTES Y DESPENSA/Snacks y Golosinas/Nachos/
1036,Neceser Adulto Foramen Unidad,Foramen,/CUIDADO PERSONAL/Cuidado Oral/Hilo Dental y Otros/
2198,Nectar Manzana Pura Vida Frutts 3 Lt,Pura Vida,"/BEBIDAS, CERVEZAS Y LICORES/Jugos/Nectar/"
378,Nectar de Manzana Frutss Pura Vida 2 Lts,Pura Vida,"/BEBIDAS, CERVEZAS Y LICORES/Jugos/Nectar/"
1954,Nectar sabor Durazno Frutts Pura Vida 2 Lt,Pura Vida,"/BEBIDAS, CERVEZAS Y LICORES/Jugos/Nectar/"
379,Nectar sabor Durazno sin Azucar Frutss Pura Vida 2 L,Pura Vida,"/BEBIDAS, CERVEZAS Y LICORES/Jugos/Nectar/"
1495,Nudo de Cola de Res x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Menudencias/"
1886,Néctar de sabor Durazno Frutss Pura Vida 3 Lt,Pura Vida,"/BEBIDAS, CERVEZAS Y LICORES/Jugos/Nectar/"
1423,Pack Ahorro Panal Extra Proteccion Talla 3/G Pequenin 40 Unid,Pequeñin,/BEBÉS/Pañales/
1905,Palmito Entero La Mesa 800 Gr,La Mesa,/ABARROTES Y DESPENSA/Conservas/Otras Conservas/
1736,Pan Batalla IC Norte Unidad,IC Norte,/Panadería y Repostería/Panes/
1742,Pan Galleta IC Norte Unidad,IC Norte,/Panadería y Repostería/Panes/
131,Pan Molde Integral American King,American King,/Panadería y Repostería/Panes/
1902,Pan Molde Multigrano IC Norte kg,IC Norte,/Panadería y Repostería/Panes/
1802,Pan Negro IC Norte Unidad,IC Norte,/Panadería y Repostería/Panes/
1745,Pan Queso Chico IC Norte Unidad,IC Norte,/Panadería y Repostería/Panes/
132,Pan para Panchito Hot Dog American King 360 Gr,American King,/Panadería y Repostería/Panes/
1419,Panal Extra Proteccion Talla 2/M Pequenin 48 UndS,Pequeñin,/BEBÉS/Pañales/
1420,Panal Extra Proteccion Talla 3/G Pequenin 40 Unid,Pequeñin,/BEBÉS/Pañales/
1421,Panal Extra Proteccion Talla 4/XG Pequenin 36 Unid,Pequeñin,/BEBÉS/Pañales/
1422,Panal Extra Proteccion Talla 5/XXG Pequenin 32 UndS,Pequeñin,/BEBÉS/Pañales/
1425,Panal Premium Touch Talla 2/M Pequeñin 66 Unds,Pequeñin,/BEBÉS/Pañales/
1426,Panal Premium Touch Talla 3/G Pequenin 58 Unds,Pequeñin,/BEBÉS/Pañales/
1427,Panal Premium Touch Talla 5/XXG Pequenin 26 Unds,Pequeñin,/BEBÉS/Pañales/
1431,Panal Tena Slip Incontingencia Severa L Unisex Adulto 9 Unds,Tena,/CUIDADO PERSONAL/Pañales para Adultos/
1811,Panceta Ahumado Dillmann 250 Gr,Dillmanns,/Fiambres y Quesos/Fiambres/
1932,Panetón Donofrio Bolsa 900 Gr,Donofrio,/Panadería y Repostería/Repostería/
1402,Panitos Intimos Frescura Extrema Nosotras 16 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
1400,Panitos Intimos Herbal Nosotras 16 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
1401,Panitos Intimos Sensiti V Nosotras 16 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
19,Panuelos Desechables Doble Hoja Elite 85 Unds,Elite,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Esponjas y Paños/
1496,Panza en Bandeja x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Menudencias/"
1733,Papa Harinosa Abasto,Abasto,/FRUTAS Y VERDURAS/Verduras/
1556,Papa Harinosa Abasto,Abasto,/FRUTAS Y VERDURAS/Verduras/
1555,Papa Holandesa Abasto,Abasto,/FRUTAS Y VERDURAS/Verduras/
1566,Papa Holandesa Impex,Impex,/FRUTAS Y VERDURAS/Verduras/
377,Papa Original Pringles 149 Gr,Pringles,/ABARROTES Y DESPENSA/Snacks y Golosinas/Papas Fritas/
459,Papas Fritas Clasicas Lays 185 Gr,Lays,/ABARROTES Y DESPENSA/Snacks y Golosinas/Papas Fritas/
370,Papas Fritas Super Lucana 200 Gr,Lucana,/ABARROTES Y DESPENSA/Snacks y Golosinas/Papas Fritas/
1541,Papaya Abasto,Abasto,/FRUTAS Y VERDURAS/Verduras/
336,Papel Higienico Doble Hoja Mega Perlita 12 Rollos,Perlita,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Papel Higiénico/
36,Papel Higienico Premium Confort Scott 12 Rollos,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Papel Higiénico/
2195,Papel Higienico Ultra Doble Hoja Perfumado Elite 12 Rollos,Elite,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Papel Higiénico/
622,Papel Higiénico Cuidado Completo Scott 32 Rollos,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Papel Higiénico/
1956,Papel Higiénico Ultra Doble Hoja Elite 24 Rollos,Elite,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Papel Higiénico/
28,Papel Toalla Calorie Absor Scott 2 Rollos,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
589,Papel Toalla Calorie Absorb Scott 3 unid 60 Hojas,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
624,Papel Toalla Multiusos Scott 1 unid 80 Hojas,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
625,Papel Toalla Multiusos Scott 2 unid 160 Hojas,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
623,Papel Toalla Multiusos Scott 3 unid 80 Hojas,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
29,Papel Toallla Duramax 1 Rollo,Duramax,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
30,Papel Toallla Duramax 2 Rollos,Duramax,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
732,Paprika Maccormick 53 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Otros Condimentos/
429,Pasas de Uvas Cocinero Pereira 290 Gr,Cocinero Pereira D,/ABARROTES Y DESPENSA/Granos/Frutos Secos/
1026,Pasta Dental 2 En 1 Dientes Blancos Foramen 100 Ml,Foramen,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1029,Pasta Dental 2 En 1 Herbal Aloe Foramen 100 Ml,Foramen,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1184,Pasta Dental Accion Profunda Closeup 180 Gr,Closeup,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
2180,Pasta Dental Anti Sarro Total 12 Colgate 75 Ml C/U,Colgate,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
342,Pasta Dental Charcoal Foramen 75 Ml,Foramen,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1186,Pasta Dental Diamond Closeup 90 Gr,Closeup,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
305,Pasta Dental Encias estracts Sal Colgate 75 Ml,Colgate,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1316,Pasta Dental Extra Whitening Pepsodent  90 Gr,Pepsodent,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
315,Pasta Dental Glamorous White Oral B 90 Gr,Oral B,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1185,Pasta Dental Menthol Paradise Closeup 90 Gr,Closeup,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
309,Pasta Dental Total 12 Salud Visible Colgate 75 Ml,Colgate,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
326,Pasta Dental Triple Pepsodent 90 Gr,Pepsodent,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
1381,Pasta Dental White Now Infinite Shine Pepsodent 75 Ml,Pepsodent,/CUIDADO PERSONAL/Cuidado Oral/Pasta Dental/
253,Pasta de Goiabada Pinduca 500 Gr,Pinduca,/ABARROTES Y DESPENSA/Desayuno/Mermeladas y Mieles/
39,Pastilla para Inodoro Flores Ola 40 Gr,Ola,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Accesorios de Limpieza/
41,"Pastilla para Inodoro Lavanda Ola 3,4 Gr",Ola,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Accesorios de Limpieza/
40,Pastillas para Inodoro Marina Ola 40 Gr,Ola,/LIMPIEZA Y DETERGENTES/Limpieza de Baños/Accesorios de Limpieza/
608,Pañal Active Natural Care BigPack Huggies Talla G 76 Unds,Huggies,/BEBÉS/Pañales/
609,Pañal Active Natural Care BigPack Huggies Talla XG 68 Unds,Huggies,/BEBÉS/Pañales/
610,Pañal Active Natural Care BigPack Huggies Talla XXG 68 Unds,Huggies,/BEBÉS/Pañales/
587,Pañal Active Sec Calzonsito Bid Kid Huggies Talla XXXG 36 Unds,Huggies,/BEBÉS/Pañales/
605,Pañal Active Sec Xtra Flex BigPack Huggies Talla G 80 Unds,Huggies,/BEBÉS/Pañales/
606,Pañal Active Sec Xtra Flex BigPack Huggies Talla XG 72 Unds,Huggies,/BEBÉS/Pañales/
607,Pañal Active Sec Xtra Flex BigPack Huggies Talla XXG 72 Unds,Huggies,/BEBÉS/Pañales/
600,Pañal Active Sec Xtra Flex Huggies Talla G 58 Unds,Huggies,/BEBÉS/Pañales/
601,Pañal Active Sec Xtra Flex Huggies Talla XG 48 Unds,Huggies,/BEBÉS/Pañales/
602,Pañal Active Sec Xtra Flex Huggies Talla XXG 44 Unds,Huggies,/BEBÉS/Pañales/
1959,Pañal Babysec Super Premium XG 46 Unds,Babysec,/BEBÉS/Pañales/
1960,Pañal Babysec Super Premium XXG 42 Unds,Babysec,/BEBÉS/Pañales/
596,Pañal Natural Care Calzonsito Huggies Talla G 50 Unds,Huggies,/BEBÉS/Pañales/
597,Pañal Natural Care Calzonsito Huggies Talla M 54 Unds,Huggies,/BEBÉS/Pañales/
598,Pañal Natural Care Calzonsito Huggies Talla XG 40 Unds,Huggies,/BEBÉS/Pañales/
595,Pañal Natural Care Calzonsito Huggies Talla XXG 36 Unds,Huggies,/BEBÉS/Pañales/
628,Pañal Natural Care Prematuro Huggies 30 Unds,Huggies,/BEBÉS/Pañales/
586,Pañal Pants Natural Care Huggies 48 Unds,Huggies,/BEBÉS/Pañales/
593,Pañal Plenitud Protect G/XG 20 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
594,Pañal Plenitud Protect G/XG 8 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
592,Pañal Plenitud Protect P/M 20 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
588,Pañal Plenitud Protect P/M 8 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
1987,Pañal Premium Babysec 56 Unds,Babysec,/BEBÉS/Pañales/
1986,Pañal Premium Babysec 62 Unds,Babysec,/BEBÉS/Pañales/
470,Pañal en Caja 2 Pampers 112 Unds,Pampers,/BEBÉS/Pañales/
473,Pañal en Caja 3 Pampers 104 Unds,Pampers,/BEBÉS/Pañales/
472,Pañal en Caja 4 Pampers 92 Unds,Pampers,/BEBÉS/Pañales/
471,Pañal en Caja 5 Pampers 78 Unds,Pampers,/BEBÉS/Pañales/
474,Pañal en Caja 6 Pampers 64 Unds,Pampers,/BEBÉS/Pañales/
635,Pañal tipo ropa interior Plenitud Protect Plus G/XG 16 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
634,Pañal tipo ropa interior Plenitud Protect Plus P/M 16 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
475,Pañales Natural Care Puro y Natural Talla M2 Huggies 58 Unds,Huggies,/BEBÉS/Pañales/
1019,Pañitos Clasicos Doypak Pompiglos 250 Unds,Pompiglos,/BEBÉS/Toallas Húmedas/
1018,Pañitos Clasicos Pompiglos 100 Unds,Pompiglos,/BEBÉS/Toallas Húmedas/
1011,Pañitos Humedos para Bebe Pompiglos Premiun Pompiglis 60 Unds,Pompiglos,/BEBÉS/Toallas Húmedas/
552,Paño Duramax Scott 7 Unds,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
562,Paño en Rollo Reutilizable Duramax Scott 3 Rollos de 58 Paños c/u,Scott,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Papel Toalla y Servilletas/
2140,Paño para Cocina Refregar y Secar 2 Unds,Scotch Brite,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Esponjas y Paños/
544,Pañuelo Facial Aromamil Kleenex 10 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
564,Pañuelo Facial Junior Kids Kleenex 50 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
583,Pañuelo Facial Kleenex 40 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
554,Pañuelo Facial Original Cubo Runway Kleenex 60 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
570,Pañuelo Facial Original Mini Pocket Kleenex 10 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
563,Pañuelo Facial Pocket Kids Kleenex 10 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
545,Pañuelo Facial Ultra Suave Cubo Kleenex 55 Unds,Kleenex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
234,Pepinillos Jalapenos Brixy 370 Gr,Brixy,/ABARROTES Y DESPENSA/Conservas/Verduras en Conserva/
235,Pepinillos Pickles Brixy 450 Gr,Brixy,/ABARROTES Y DESPENSA/Conservas/Verduras en Conserva/
1552,Peramota Impex,Impex,/FRUTAS Y VERDURAS/Verduras/
1696,Perejil Quinta Manantial,Quinta Manantial,/FRUTAS Y VERDURAS/Verduras/
1854,Pescados Bassa Frutos Del Mar 1Kg,Frutos del Mar,"/CARNES, MARISCOS Y PESCADO/Pescado/"
460,Pickesos Dr Picks 200 Gr,Dr Picks,/ABARROTES Y DESPENSA/Snacks y Golosinas/Piqueos Mixtos/
281,Piedras Sanitarias Para Gatos Tidy 2 Kg,Tidy,/MASCOTAS/Accesorios para Mascotas/
1846,Pierna de Pollo en Bandeja Sofia,Sofia,"/CARNES, MARISCOS Y PESCADO/Pollo/"
730,Pimienta Negra Molida Maccormick 57 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Pimienta/
1509,Pina Guaraya Impex,Impex,/FRUTAS Y VERDURAS/Verduras/
373,Pipocas Saladas Lucana 150 Gr,Lucana,"/ABARROTES Y DESPENSA/Snacks y Golosinas/Chipilos, Pipocas, Yucas/"
1927,Piña en Rodajas Reyna 850 Gr,Reyna,/ABARROTES Y DESPENSA/Conservas/Frutas en Conserva/
229,Piñas en Rodajas Campo Verde 820 Gr,Campo Verde,/ABARROTES Y DESPENSA/Conservas/Frutas en Conserva/
228,Piñas en Rodajas De la Selva 850 Gr,De la Selva,/ABARROTES Y DESPENSA/Conservas/Frutas en Conserva/
652,Plancha Facil Robin Apresto Doypack 500 Ml,Robin,/LIMPIEZA Y DETERGENTES/Limpieza de Ropa/Detergentes/
451,Polvo Para Hornear Fleischmann 1 Kg,Fleischmann,/ABARROTES Y DESPENSA/Salsas y Condimentos/Harinas/
488,Polvo de Almidon Baby Johnsons 200 Gr,Johnsons,/BEBÉS/Cuidado y Aseo del Bebé/Talco para Bebé/
603,Practipañal Toalla para Incontinencia Plenitud Femme 10 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
1117,Preservativo Max Men Inspiral Tornado 3 Unds,Max Men,/CUIDADO PERSONAL/Preservativos/
1116,Preservativo Maxmen Boom 3 Unds,Max Men,/CUIDADO PERSONAL/Preservativos/
286,Presto Barba Confort 3 Normal Bic 2 Unds,Bic,/CUIDADO PERSONAL/Afeitado/Maquinas de Afeitar/
543,Protector Diario Cuidado Diario 180 Unds,Kotex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
549,Protector Diario Cuidado Diario Kotex 15 Unds,Kotex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
1958,Protector Diario Todos los Dias Care Free 60 Unds,Carefree,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
630,Protector Diario para Incontinencia Plenitud Femme 8 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
551,Protector de Cama Plenitud 10 Unds,Plenitud,/CUIDADO PERSONAL/Pañales para Adultos/
291,Protectores Diarios Carefree 2 Unds,Carefree,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
1948,Protectores Diarios Cuidado Diario Kotex 100 Unds,Kotex,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1394,Protectores Diarios Desodorante Nosotras 15 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1392,Protectores Diarios Desodorante Nosotras 150 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1393,Protectores Diarios Desodorante Nosotras 60 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
287,Protectores Diarios Flexibles Kotex 15 Unds,Kotex,/CUIDADO PERSONAL/Cuidado Femenino/Toalliltas Higiénicas y Tampones/
1395,Protectores Diarios Multiestilo Nosotras 150 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1396,Protectores Diarios Multiestilo Nosotras 60 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1384,Protectores Diarios Sensiti-V  Nosotras 20 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1397,Protectores Diarios Sensiti-V X Nosotras 100 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1391,Protectores Lacti Nosotras 12 Unds,Nosotras,/CUIDADO PERSONAL/Cuidado Femenino/Protectores Diarios/
1281,Pure de Papas Knorr 200 Gr,Knorr,/ABARROTES Y DESPENSA/Comidas Instantaneas/Purés/
169,Pure de Papas Maggi 125 Gr,Maggi,/ABARROTES Y DESPENSA/Comidas Instantaneas/Purés/
852,Queso Corazon de Horma Reggianito Sancor 230Gr,Sancor,/Fiambres y Quesos/Quesos/
851,Queso Dambo Quesabores Sancor 180 Gr,Sancor,/Fiambres y Quesos/Quesos/
1829,Queso Mozzarella Guapurutu 250 Gr,Guapurutu,/Fiambres y Quesos/Quesos/
1827,Queso Mozzarella San Javier 250 Gr,San Javier,/Fiambres y Quesos/Quesos/
850,Queso Rallado Reggianito Sancor 40Gr Caja 160 Unds,Sancor,/Fiambres y Quesos/Quesos/
1826,Queso Sandwichero Tybo Melincue 250 Gr,Melincue,/Fiambres y Quesos/Quesos/
435,Quinua Real El Cocinero 400 Gr,El Cocinero,/ABARROTES Y DESPENSA/Granos/Quinua/
424,Quinua Real Negra sin Gluten Free Salutary 400 Gr,Salutary,/ABARROTES Y DESPENSA/Granos/Quinua/
772,Quitamanchas Vanish Rosa Polvo 900 Gr,Vanish,/LIMPIEZA Y DETERGENTES/Limpieza de Ropa/Quitamanchas/
1482,Raspadura de Paleta Frigor x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Cortes por Kg./"
91,Recogedor de Basura con Mango Movica Unidad,Movica,/LIMPIEZA Y DETERGENTES/Utensilios de Limpieza/Escobas y Alzabasura/
1483,Recorte S Grasa Frigor x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Cortes por Kg./"
168,Refresco en Polvo sabor Durazno Zuko 25 Gr,Zuko,/ABARROTES Y DESPENSA/Desayuno/Gelatinas y Refrescos en polvo/
167,Refresco en Polvo sabor Naranja Zuko 25 Gr,Zuko,/ABARROTES Y DESPENSA/Desayuno/Gelatinas y Refrescos en polvo/
859,Renovador Llantas Spray STP 360Ml,Sapolio,/Automotriz/Limpiadores/
853,Requeson Tholem 4 Quesos Sancor 190Gr,Sancor,/Fiambres y Quesos/Quesos/
1497,Rinon en Bandeja x kg,Frigor,"/CARNES, MARISCOS Y PESCADO/Menudencias/"
2171,Ron Kraken Black Spiced 750 Ml,Kraken,"/BEBIDAS, CERVEZAS Y LICORES/Licores y Destilados/"
1836,Roscas de Arroz Horneados Unicos 150 Gr,Horneados Unicos,/Panadería y Repostería/Bizcochos/
2158,Saca Grasa Limon Recarga Bristar 900 Ml,Bristar,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Sacagrasa y Otros Limpiadores/
1950,Saca Grasa Limon con Gatillo TodoBrillo 850 ml,Todo Brillo,/LIMPIEZA Y DETERGENTES/Limpieza de Cocina/Sacagrasa y Otros Limpiadores/
991,Sal Lobos Fina 1 Kilo,Lobos,/ABARROTES Y DESPENSA/Salsas y Condimentos/Sal/
728,Sal con Ajo Maccormick 135 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Sal/
2000,Sal con Ajo McCormick 60 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Otros Condimentos/
729,Sal con Cebolla Mccormick 53 Gr,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Sal/
453,Sal de Mesa Lobos 250 Gr,Lobos,/ABARROTES Y DESPENSA/Salsas y Condimentos/Sal/
1807,Salchicha Viena Colonia Pirai 250 Gr,Colonia Pirai,/Fiambres y Quesos/Fiambres/
1171,Salsa Bechamel Knorr 40 Gr,Knorr,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1170,Salsa Bolognesa Knorr 50 Gr,Knorr,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1300,Salsa Golf Hellmanns 250 Gr,Hellmanns,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
2177,Salsa Lista Fileto Arcor Doy Pack 340 Gr,Arcor,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1286,Salsa Lista Pizza Knorr 340 Gr,Knorr,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1283,Salsa Lista Pomarola Tradicional Knorr 340 Gr,Knorr,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1908,Salsa Lista Tuco Arcor Doy Pack 340 Gr,Arcor,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
190,Salsa Pizza Arcor DoyPack 340 Gr,Arcor,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas de Tomate/
1889,Salsa Pomarola Lista Doypack Arcor 340 Gr,Arcor,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
903,Salsa Roja Don Vittorio 200 Gr,Don Vittorio,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
901,Salsa Roja Don Vittorio 400 Gr,Don Vittorio,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
719,Salsa de Ajo y Cebolla Mccormick 148 Ml,Mccormick,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas Especiales/
1925,Salsa de Tomate Pomarola Italiana Carozzi 200 Gr,Carozzi,/ABARROTES Y DESPENSA/Salsas y Condimentos/Salsas de Tomate/
1008,Sanitizador de Manos Agua Marina Hi Geen Adult Amor 110 Ml,Hi Geen,/CUIDADO PERSONAL/Jabones y Perfumería/Sanitizador/
1000,Sanitizador de Manos Agua Marina Hi Geen Adult Jazmín 110 Ml,Hi Geen,/CUIDADO PERSONAL/Jabones y Perfumería/Sanitizador/
