id_producto,producto,categoria,subcategoria,ipc_codigo_final,semantic_score,auto_accept,bb/ss,grupo
552988,Mantequilla de Mani Jif 40 oz,abarrotes,productos americanos,1150201,0.8600727319717407,False,mantequilla y margarina,alimentos y bebidas no alcoholicas
552989,MANTEQUILLA DE MANI CRUNCHY JIF 40 OZ,abarrotes,productos americanos,1170502,0.8536064028739929,False,mani,alimentos y bebidas no alcoholicas
552990,Pepinillo Mt Olive Kesher Dill 46 oz,abarrotes,productos americanos,1170123,0.8566452264785767,False,pepino y pepinillo,alimentos y bebidas no alcoholicas
552991,POP TARTS FROSTED SMORES 13.5 OZ,abarrotes,productos americanos,1110221,0.8373523950576782,False,productos de panaderia y pasteleria frita,alimentos y bebidas no alcoholicas
552993,Pack 3 Gelatina Frambuesa 230 gr + Jarra 1.5 L,abarrotes,reposteria,1220301,0.8441010117530823,False,jugos de fruta envasados,alimentos y bebidas no alcoholicas
552997,PACK 3 CERVEZA PAULANER POSAVASOS,bebidas,cervezas,2130101,0.8412741422653198,False,cerveza,bebidas alcoholicas y tabaco
552998,Vinagre San Lorenzo Manzana Madre 1 L,abarrotes,basicos,1170121,0.8526530861854553,False,locoto,alimentos y bebidas no alcoholicas
552999,PIMIENTA NEGRA CAMENCITA MOL 190G,abarrotes,condimentos y legumbres,1170125,0.8538869619369507,False,pimenton/morron,alimentos y bebidas no alcoholicas
553000,Sazonador Mediterranean Mix Carmencita 13.5 gr,abarrotes,condimentos y legumbres,1190102,0.8448344469070435,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553001,Sal Rosa Himalaya Carmencita Molida 370 gr,abarrotes,condimentos y legumbres,1190102,0.8514458537101746,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553002,Sal Marina Mediterranea Carmencita Molida 360 gr,abarrotes,condimentos y legumbres,1190102,0.8553586602210999,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553003,Sal Marina Mediterranea Carmencita Picante,abarrotes,condimentos y legumbres,1190102,0.8572958707809448,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553004,Sazonador Carmencita Carne Iberian,abarrotes,condimentos y legumbres,1190102,0.8513734936714172,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553005,Hoja de Laurel Carmencita 8 gr,abarrotes,condimentos y legumbres,1190102,0.8504486083984375,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553006,Sazonador Carmencita Pollo Teriyaki,abarrotes,basicos,1190102,0.8573387861251831,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553007,Sazonador Carmencita Curry al Horno,abarrotes,basicos,1190102,0.849872887134552,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553008,Sazonador Carmencita Bbq Horno 57 gr,abarrotes,basicos,1190102,0.8389061689376831,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553009,Sazonador Carmencita Cheese 13.5 gr,abarrotes,basicos,1190102,0.8418713808059692,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553010,Sazonador Sour Cream Carmencita 13.5 gr,abarrotes,basicos,1190102,0.8466426730155945,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553011,Sazonador Bacon  Carmencita 13.5 gr,abarrotes,basicos,1190102,0.8412203788757324,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553012,Sazonador Carmencita Paprika Vinegar,abarrotes,basicos,1190102,0.8534526824951172,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553013,ENELDO HOJA CARMENCITA FCO 15 GR,abarrotes,condimentos y legumbres,1190102,0.8546557426452637,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553014,Tomillo Carmencita 10 gr,abarrotes,condimentos y legumbres,1190102,0.8552110195159912,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553015,Perejil Carmencita 8 gr,abarrotes,condimentos y legumbres,1170124,0.8800588250160217,False,perejil,alimentos y bebidas no alcoholicas
553016,Romero Carmencita 17 gr,abarrotes,condimentos y legumbres,1190102,0.8600007891654968,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553017,Anis Grano Carmencita 20 gr,abarrotes,condimentos y legumbres,1190102,0.8591681718826294,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553018,Oregano Carmencita Molido 11 gr,abarrotes,condimentos y legumbres,1190102,0.8530430793762207,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553019,TOALLA DE PAPEL POM 100 HOJAS,cuidado del hogar,productos americanos,5610416,0.8619948625564575,False,guantes de goma,"muebles, bienes y servicios domesticos"
553022,Café 3 Corazones Gourmet Dark 250 gr,abarrotes,cafe y sucedaneos,1210101,0.8501167297363281,False,cafe,alimentos y bebidas no alcoholicas
553023,BOLSO PLEGABLE CANASTONES,bazar,temporada navidad,5520320,0.8487108945846558,False,cargador de celular,"muebles, bienes y servicios domesticos"
553024,PACK 2 CERVEZA MAHOU RADLER 330 ML,bebidas,cervezas,2130101,0.8305740356445312,False,cerveza,bebidas alcoholicas y tabaco
553025,Te Hindu Frutos Rojos 50 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8427909016609192,False,cafe,alimentos y bebidas no alcoholicas
553026,Te Verde Indu Surtido 20 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8508822321891785,False,cafe,alimentos y bebidas no alcoholicas
553027,Te Hindu Superbled,abarrotes,cafe y sucedaneos,1210201,0.865477979183197,False,te,alimentos y bebidas no alcoholicas
553028,Te Hindu Superblend Relax 10 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8458839654922485,False,cafe,alimentos y bebidas no alcoholicas
553029,BOLSO TELA PARA REGALOS GRANDE,bazar,temporada navidad,3110101,0.8526096940040588,False,telas para confeccionar prendas de vestir,prendas de vestir y calzado
553030,BOLSO TELA PARA REGALOS MEDIANA,bazar,temporada navidad,5520320,0.8527317047119141,False,cargador de celular,"muebles, bienes y servicios domesticos"
553031,SINGANI LEYENDA 750 ML,bebidas,licores,1170401,0.8623926639556885,False,tuberculos secos,alimentos y bebidas no alcoholicas
553032,SINGANI INSOLENTE 750 ML,bebidas,licores,1170401,0.8671159148216248,False,tuberculos secos,alimentos y bebidas no alcoholicas
553033,Vape Umo Watermelon Ice 18000 Puffs,bebidas,cigarrillos,2200101,0.8465864658355713,False,,
553034,Vape Umo Blueberry Fusion 18000 Puffs,bebidas,cigarrillos,2200101,0.8424598574638367,False,,
553035,Vape Umo Watermelon Ice 3000 Puffs,bebidas,cigarrillos,2200101,0.8508784770965576,False,,
553036,Vape Umo Frozen Grape 3000 Puffs,bebidas,cigarrillos,2200101,0.851916491985321,False,,
553037,Vape Umo Mint 3000 Puffs,bebidas,cigarrillos,2200101,0.8615135550498962,False,,
553038,Vape Umo Blueberry Fusion 3000 Puffs,bebidas,cigarrillos,2200101,0.8462144732475281,False,,
553039,Sidra Martinellis Sin Alcohol 750 cc,bebidas,bebidas usa,1160145,0.8635261058807373,False,,
553040,BAKED BEANS BUSH 454 GR,abarrotes,productos americanos,1170402,0.8486101031303406,False,tuberculos en conserva,alimentos y bebidas no alcoholicas
553041,Galleta Danesas Bisca 1.816 kg,abarrotes,productos americanos,1110103,0.8601028919219971,False,galletas,alimentos y bebidas no alcoholicas
553043,SIDRA BURBUSHHH MANZANA 620 ML,bebidas,vinos y champagne,1160147,0.8710153698921204,False,manzana,alimentos y bebidas no alcoholicas
553044,Sidra Burbushhh Maracuya 620 ml,bebidas,vinos y champagne,1160145,0.8719663619995117,False,mandarina,alimentos y bebidas no alcoholicas
553045,SIDRA BURBUSHHH UVA 620 ML,bebidas,vinos y champagne,1160176,0.8734628558158875,False,uva,alimentos y bebidas no alcoholicas
553046,Bipack Jugo La Granja 2 L,bebidas,"jugos, nectar",1220301,0.8616407513618469,False,jugos de fruta envasados,alimentos y bebidas no alcoholicas
553047,Chocolate Saltus 62% Cacao con Koa 44 gr,abarrotes,chocolates y caramelos,1180401,0.852963924407959,False,chocolates,alimentos y bebidas no alcoholicas
553048,Chocolate Saltus 70% Cacao Locoto,abarrotes,chocolates y caramelos,1180401,0.8528086543083191,False,chocolates,alimentos y bebidas no alcoholicas
553049,Cerveza Lager Bavaria 355 ml,bebidas,cervezas,2130101,0.8438490629196167,False,cerveza,bebidas alcoholicas y tabaco
553050,Chocolate Vizzio Crunch 45 gr,abarrotes,chocolates y caramelos,1180401,0.8596501350402832,False,chocolates,alimentos y bebidas no alcoholicas
553051,Caramelo Oka Loka Polvo 144 gr,abarrotes,golosinas - varias,1180402,0.8664058446884155,False,caramelos/dulces,alimentos y bebidas no alcoholicas
553052,Gomita Trululu Sandias Acidas 70 gr,abarrotes,golosinas - varias,1180403,0.8535401821136475,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553053,GOMITA FINI BANANAS 35 GR,abarrotes,golosinas - varias,1160169,0.8478592038154602,False,platano/guineo/banano/banana,alimentos y bebidas no alcoholicas
553054,GOMITA FINI GUSANO ACIDO 35 GR,abarrotes,golosinas - varias,1180403,0.8446227312088013,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553055,GOMITA FINI BESOS 35 GR,abarrotes,golosinas - varias,1180403,0.8465867042541504,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553056,GOMITA FINI DENTADURA 35 GR,abarrotes,golosinas - varias,1180403,0.8469778895378113,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553057,Cheetos Queso 85 gr,abarrotes,snack,1170121,0.8525334596633911,False,,
553058,Pack Flan Vainilla 1 kg + Tupper,abarrotes,reposteria,1170136,0.849919319152832,False,vainita,alimentos y bebidas no alcoholicas
553059,Pack Pudin Chocolate 1 kg + Tupper,abarrotes,reposteria,1210302,0.8464308977127075,False,polvos a base de chocolate (alimentos achocolatados),alimentos y bebidas no alcoholicas
553060,Cerveza Schneider Lager 473 ml,bebidas,cervezas,2130101,0.8421980142593384,False,cerveza,bebidas alcoholicas y tabaco
553061,Pack 12 Gaseosa Pepsi Blue 250 ml,bebidas,gaseosas,1220201,0.8670127987861633,False,bebidas gaseosas,alimentos y bebidas no alcoholicas
553062,ENERGIZANTE CICLON LOOD ORANGE 350 ML,bebidas,energizantes,1220501,0.8466155529022217,False,bebidas energizantes y deportivas,alimentos y bebidas no alcoholicas
553063,Pesto Genovese de La Bamba 190 gr,abarrotes,productos americanos,1140301,0.8465511798858643,False,productos lacteos no de leche de vaca,alimentos y bebidas no alcoholicas
553064,Corazones de Alcachofa de La Bamba en Salmuera frasco 280 gr,abarrotes,productos americanos,1121007,0.8367472887039185,False,,
553065,Corazones de Alcachofas de La Bamba Marinados 280 gr,abarrotes,productos americanos,1121001,0.8378005027770996,False,,
553066,Galleta Jasmin Manzana Banana Integral 120 gr,abarrotes,dieteticos y saludables,1110103,0.8646578192710876,False,galletas,alimentos y bebidas no alcoholicas
553068,Galleta Jasmin Integral Cafe 120 gr,abarrotes,dieteticos y saludables,1110103,0.873063862323761,False,galletas,alimentos y bebidas no alcoholicas
553069,Galleta Jasmin Damsci Chocolate Integral,abarrotes,dieteticos y saludables,1180401,0.8699456453323364,False,chocolates,alimentos y bebidas no alcoholicas
553070,Galleta Jasmin Almend Castaña Integral,abarrotes,dieteticos y saludables,1110103,0.8742405772209167,False,galletas,alimentos y bebidas no alcoholicas
553071,PACK SUPREMA VUELTA A CLASES,abarrotes,galletas,1110103,0.8772290349006653,False,galletas,alimentos y bebidas no alcoholicas
553072,Bombon Garoto Crocribe 215.2 gr,abarrotes,chocolates y caramelos,1180403,0.8527100086212158,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553073,Bombon Garoto Serenata Amor 210.7 gr,abarrotes,chocolates y caramelos,1180404,0.8450626730918884,False,,
553074,GALLETA GAROTO CHOCOBISCUIT 78 GR,abarrotes,galletas,1110103,0.8567502498626709,False,galletas,alimentos y bebidas no alcoholicas
553075,Chocolate Garoto Chocotrio Prestigio,abarrotes,chocolates y caramelos,1180401,0.8572434186935425,False,chocolates,alimentos y bebidas no alcoholicas
553076,Malvavisco Guandy Rosa Blanco Chocolate 225 gr,abarrotes,chocolates y caramelos,1180402,0.8482098579406738,False,caramelos/dulces,alimentos y bebidas no alcoholicas
553077,Galleta Costa Chocodonuts 204 gr,abarrotes,galletas,1110103,0.8687093257904053,False,galletas,alimentos y bebidas no alcoholicas
553078,Alimento Faro Carne Pollo Raza Pequeña 2 kg,abarrotes,mascotas,1120601,0.8482593894004822,False,carne de pollo,alimentos y bebidas no alcoholicas
553079,Alimento Faro Carne Pollo vegetales Raza Mediana,abarrotes,mascotas,1120601,0.8578832745552063,False,carne de pollo,alimentos y bebidas no alcoholicas
553080,Alimento Faro Carne Pollo Vegetales Raza Pequeña,abarrotes,mascotas,1120601,0.8562189340591431,False,carne de pollo,alimentos y bebidas no alcoholicas
553081,Alimento Faro Carne Pollo Vegetales Raza Mediana,abarrotes,mascotas,1120601,0.8598040342330933,False,carne de pollo,alimentos y bebidas no alcoholicas
553082,Alimento Faro Gatito Carne Salsa,abarrotes,mascotas,1190102,0.8576173186302185,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553083,Alimento Faro Gato Carne en Salsa,abarrotes,mascotas,1120501,0.8584024906158447,False,carne de llama,alimentos y bebidas no alcoholicas
553084,Alimento Faro Pate Gatito Carne 280 gr,abarrotes,mascotas,1121001,0.840925931930542,False,carnes frias/mortadela,alimentos y bebidas no alcoholicas
553085,Alimento Faro Pate Gato Adulto Pescado,abarrotes,mascotas,1130101,0.8484814763069153,False,,
553086,PACK HADOQUERA ALASITAS,fiambres,fiambres externos,5520388,0.8409654498100281,False,,
553087,Salsa Celinda Repostera Frutilla 1.3 kg,abarrotes,reposteria,1160185,0.8451719880104065,False,platano/postre para cocinar,alimentos y bebidas no alcoholicas
553088,Salsa Celinda Dulce de Leche 1.3 kg,abarrotes,reposteria,1120104,0.8450872898101807,False,hueso de res,alimentos y bebidas no alcoholicas
553089,Pipoca Piposal Mantequilla 170 gr,abarrotes,snack,1150201,0.8515551090240479,False,mantequilla y margarina,alimentos y bebidas no alcoholicas
553090,VINO TINTO OPORTO JUAN DIABLO 750 ML,bebidas,vinos y champagne,2120101,0.8432318568229675,False,vino,bebidas alcoholicas y tabaco
553091,VINO LUZ LUNA ROSE JUAN DIABLO 750 ML,bebidas,vinos y champagne,2120101,0.8342781066894531,False,vino,bebidas alcoholicas y tabaco
553092,VINO ROSE JUAN DIABLO 750 ML,bebidas,vinos y champagne,2120101,0.8444210886955261,False,vino,bebidas alcoholicas y tabaco
553093,Pack 6 Vino Espumeante Burbushhh 300 ml,bebidas,vinos y champagne,2120101,0.8438258171081543,False,vino,bebidas alcoholicas y tabaco
553094,Pack 6 Cerveza Golden 440 ml,bebidas,cervezas,2130101,0.8534412384033203,False,cerveza,bebidas alcoholicas y tabaco
553096,VINO 1750 GRAN RESERVA 750 ML,bebidas,vinos y champagne,2120101,0.8383800983428955,False,vino,bebidas alcoholicas y tabaco
553097,GIN INSURGENTE FRUTILLA 700 ML,bebidas,licores,1220301,0.8430802822113037,False,,
553098,ARROZ NELSON WENDT PARBOLIZADO 5 KG,abarrotes,productos americanos,1170136,0.8364172577857971,False,vainita,alimentos y bebidas no alcoholicas
553099,ARROZ NELSON WENDT PARBOLIZADO 1 KG,abarrotes,productos americanos,1110301,0.8399704694747925,False,arroz,alimentos y bebidas no alcoholicas
553100,Vape Waka Creator Pod Blueberry Ice 5%,bebidas,cigarrillos,2200101,0.8407556414604187,False,,
553102,Vape Wake Diamon Strawberry Ice 3% 1000 Puffs,bebidas,cigarrillos,2200101,0.8437079191207886,False,,
553103,Gaseosa Oriental Papaya 1 L CBN,bebidas,gaseosas,1220201,0.8754386305809021,False,bebidas gaseosas,alimentos y bebidas no alcoholicas
553104,Singani Huella 750 ml,bebidas,licores,1120104,0.8769384026527405,False,hueso de res,alimentos y bebidas no alcoholicas
553105,Pack 6 Isotonico Pawerade Citrus Fruit 900 ml,bebidas,isotonicos,1220301,0.8484015464782715,False,jugos de fruta envasados,alimentos y bebidas no alcoholicas
553106,Pack 2 Isotonico Powerade Mora Citrus 990 ml,bebidas,isotonicos,1220201,0.8532447218894958,False,bebidas gaseosas,alimentos y bebidas no alcoholicas
553107,Pack 2 Suerox Frutos Rojos 630 ml,bebidas,isotonicos,1160155,0.8477224111557007,False,,
553108,Pack 2 Suerox Uva 630 ml,bebidas,isotonicos,1160176,0.8604763746261597,False,,
553109,PACK 3 MIX BEBIDA SENSS 355 ML,bebidas,licores,1190203,0.8339749574661255,False,,
553111,Bebida Mambo Seltzer Maracuya 5P 355 ml,bebidas,licores,1170208,0.8292074799537659,False,,
553112,Pack 2 Isotonico Powerade Mora Citrus 473 ml,bebidas,isotonicos,1220201,0.8554925918579102,False,bebidas gaseosas,alimentos y bebidas no alcoholicas
553113,GIN INSURGENTE FRUTOS DEL BOSQUE 700 ML,bebidas,licores,1220301,0.8431086540222168,False,jugos de fruta envasados,alimentos y bebidas no alcoholicas
553114,Gomita Play Pulpo 55 gr,abarrotes,golosinas - varias,1180403,0.8506379723548889,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553115,GOMITA PLAY SANDIA 55 GR,abarrotes,golosinas - varias,1180403,0.8514912724494934,False,goma de mascar/chicle,alimentos y bebidas no alcoholicas
553116,GOMITA PLAY DONAS 55 GR,abarrotes,golosinas - varias,1170121,0.8465616703033447,False,locoto,alimentos y bebidas no alcoholicas
553118,Galleta Colombina Choco Muu 204 gr,abarrotes,galletas,1110103,0.8651967644691467,False,galletas,alimentos y bebidas no alcoholicas
553119,Galleta Wafer Colombina Chocolate 288 gr,abarrotes,galletas,1180402,0.8620538115501404,False,caramelos/dulces,alimentos y bebidas no alcoholicas
553120,Galleta Wafer Colombina Vainilla 288 gr,abarrotes,galletas,1110103,0.8615362048149109,False,galletas,alimentos y bebidas no alcoholicas
553121,Galleta Wafer Colombina Fresa 288 gr,abarrotes,galletas,1110103,0.8636741042137146,False,galletas,alimentos y bebidas no alcoholicas
553122,GALLETA BRINKY CHOCOLATE 300 GR,abarrotes,galletas,1210302,0.8610898852348328,False,polvos a base de chocolate (alimentos achocolatados),alimentos y bebidas no alcoholicas
553123,GALLETA BRINKY VAINILLA 300 GR,abarrotes,galletas,1110103,0.8626129627227783,False,galletas,alimentos y bebidas no alcoholicas
553124,Granola Foodness Montecristo 300 gr,abarrotes,nutricion infantil,1170136,0.8592362403869629,False,vainita,alimentos y bebidas no alcoholicas
553125,Snack Montecristo Me Tinka Picante 160 gr,abarrotes,snack,1170125,0.8390547633171082,False,pimenton/morron,alimentos y bebidas no alcoholicas
553126,SNACK MONTECRISTO ME TINKA QUESO 160 GR,abarrotes,snack,1140201,0.8489297032356262,False,quesos y cuajada,alimentos y bebidas no alcoholicas
553127,Cafe Orange Cup Geisha Grano 250 gr,abarrotes,cafe y sucedaneos,1210101,0.8521183729171753,False,cafe,alimentos y bebidas no alcoholicas
553128,Cafe Orange Cup Geisha Molido 250 gr,abarrotes,cafe y sucedaneos,1210101,0.848076581954956,False,cafe,alimentos y bebidas no alcoholicas
553129,Pack 12 Cerveza Golden 440 ml,bebidas,cervezas,2130101,0.8506960868835449,False,cerveza,bebidas alcoholicas y tabaco
553130,Licor Drambuie 750 ml,bebidas,licores,1180402,0.838580846786499,False,,
553131,Pack Windsor Dia Del Padre 35 gr,abarrotes,cafe y sucedaneos,1210101,0.8447882533073425,False,,
553132,Whisky Black Stone 1 L,bebidas,licores,2110103,0.8432585000991821,False,whisky,bebidas alcoholicas y tabaco
553133,Aloe Vera Otro Mundo Sin Azucar 500 ml,bebidas,bebidas varias,1220601,0.8696138262748718,False,otras bebidas no alcoholicas,alimentos y bebidas no alcoholicas
553134,ALOE VERA OTRO MUNDO NATURAL 500 ML,bebidas,bebidas varias,1220601,0.8518948554992676,False,otras bebidas no alcoholicas,alimentos y bebidas no alcoholicas
553135,Aloe Vera Otro Mundo Piña 500 ml,bebidas,bebidas varias,1220601,0.8644041419029236,False,otras bebidas no alcoholicas,alimentos y bebidas no alcoholicas
553136,BOMBON LINDT SAL CARAMELO 200 GR,abarrotes,chocolates y caramelos,1210302,0.8585970401763916,False,polvos a base de chocolate (alimentos achocolatados),alimentos y bebidas no alcoholicas
553137,Chocolate Lindt Pistacho 200 g,abarrotes,chocolates y caramelos,1180401,0.8552337884902954,False,chocolates,alimentos y bebidas no alcoholicas
553138,Bombon Lindt Lindor Trio Milk 37 gr,abarrotes,chocolates y caramelos,1180402,0.8604216575622559,False,caramelos/dulces,alimentos y bebidas no alcoholicas
553139,Chocolate Lindt Nocciolatte 35 g,abarrotes,chocolates y caramelos,1180401,0.8617411851882935,False,chocolates,alimentos y bebidas no alcoholicas
553140,Pack 12 Cerveza Golden 440 ml,bebidas,cervezas,2130101,0.8506960868835449,False,cerveza,bebidas alcoholicas y tabaco
553141,CHOCOLATE CEIBO CONEJO GUNTER 30GR,abarrotes,temporada,1180401,0.8301944732666016,False,chocolates,alimentos y bebidas no alcoholicas
553143,CHOCOLATE CEIBO CONEJO BONNY 250GR,abarrotes,temporada,1180401,0.8349964618682861,False,chocolates,alimentos y bebidas no alcoholicas
553144,Pack 2 Vinos Kohlberg Semidulce,bebidas,vinos y champagne,2120101,0.8602224588394165,False,vino,bebidas alcoholicas y tabaco
553145,Huevo Pascua Breick 7 Sorpresa 140 gr,abarrotes,temporada,1170134,0.8287655115127563,False,,
553146,Frejol Rojo Mi Suco 455 gr,abarrotes,condimentos y legumbres,1170128,0.8461639881134033,False,,
553147,Mani Pelado Mi Suco 455 gr,abarrotes,condimentos y legumbres,1170502,0.8607304096221924,False,,
553148,Frejol Negro Mi Suco 455 gr,abarrotes,condimentos y legumbres,1170402,0.8464902639389038,False,tuberculos en conserva,alimentos y bebidas no alcoholicas
553149,Hojuela de Quinua Mi Suco 200 gr,abarrotes,nutricion infantil,1220301,0.8594965934753418,False,,
553150,Maiz para Pipoca Mi Suco 455 gr,abarrotes,snack,1110302,0.8574967384338379,False,maiz,alimentos y bebidas no alcoholicas
553151,Quinua Real Mi Suco 1 kg,abarrotes,nutricion infantil,1220102,0.8576481342315674,False,,
553152,Frejol Rojo Mi Suco 1 kg,abarrotes,condimentos y legumbres,1170402,0.8463407158851624,False,tuberculos en conserva,alimentos y bebidas no alcoholicas
553153,Lenteja Mi Suco 1 kg,abarrotes,condimentos y legumbres,1190102,0.8605553507804871,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
553156,Pack Singani Insignia Etiqueta Negra + Vaso Termico,bebidas,licores,1170401,0.8725791573524475,False,tuberculos secos,alimentos y bebidas no alcoholicas
553157,PACK 3X2 GALLETA RITZ QUESO,abarrotes,galletas,1110103,0.8595682382583618,False,galletas,alimentos y bebidas no alcoholicas
553158,PACK 3X2 GALLETA CHOCOSODA,abarrotes,galletas,1110103,0.8615626096725464,False,galletas,alimentos y bebidas no alcoholicas
553159,Pack 3x2 Pipoca Act II Cheddar,abarrotes,snack,1170125,0.842546284198761,False,,
553160,Vino Porfiado Cabernet Franc 750 ml,bebidas,vinos y champagne,2120101,0.847961962223053,False,vino,bebidas alcoholicas y tabaco
553161,Marshmallow Jet Puffed Mini,abarrotes,productos americanos,1110221,0.8413214683532715,False,productos de panaderia y pasteleria frita,alimentos y bebidas no alcoholicas
553162,CEREAL MALT-O-MEAL SMORES 30OZ,abarrotes,productos americanos,1170125,0.8414487242698669,False,,
553164,GALLETA BRINKY FRESA 300 GR,abarrotes,galletas,1110103,0.866572380065918,False,galletas,alimentos y bebidas no alcoholicas
553165,Isotonico Sante Sport Fresa Wilsterman,bebidas,isotonicos,1220501,0.8631064891815186,False,bebidas energizantes y deportivas,alimentos y bebidas no alcoholicas
553166,CEREAL MALT-O-MEAL TOOTIE FRUITIES 30OZ,abarrotes,productos americanos,1110502,0.8476412296295166,False,"preparados obtenidos por hinchamiento, tostado o extrusion de cereales",alimentos y bebidas no alcoholicas
553167,Galleta Carsa Super Doradita Clasica,abarrotes,galletas,1110103,0.8744652271270752,False,galletas,alimentos y bebidas no alcoholicas
553170,Galleta Carsa Mega Chip o Chip Vainilla,abarrotes,galletas,1110103,0.8634039163589478,False,galletas,alimentos y bebidas no alcoholicas
553171,Vino Tinto Semidulce Finca Atamisque 750 ml,bebidas,vinos y champagne,2120102,0.8453149199485779,False,champagne/sidra,bebidas alcoholicas y tabaco
553172,Vino Tinto Camernere Casa Solum 750 ml,bebidas,vinos y champagne,2120101,0.8520569205284119,False,vino,bebidas alcoholicas y tabaco
553173,Vino Blanco Cultura Liquida Casa Solum 750 ml,bebidas,vinos y champagne,1120102,0.8398266434669495,False,carne de res sin hueso,alimentos y bebidas no alcoholicas
553174,Vino Tinto Casa Solum Tanat Cabernet Sauvignon 750 ml,bebidas,vinos y champagne,2120101,0.8448306322097778,False,vino,bebidas alcoholicas y tabaco
553175,Nacho Dr Picks Pizza 200 gr,abarrotes,snack,1170401,0.845335841178894,False,,
553176,Pack 12 Gaseosa Pepsi Black 250 cc,bebidas,gaseosas,1220201,0.8581130504608154,False,bebidas gaseosas,alimentos y bebidas no alcoholicas
553177,Chocolate MYM Crispy 35 gr,abarrotes,golosinas - varias,1180401,0.8528551459312439,False,chocolates,alimentos y bebidas no alcoholicas
553178,CHOCOLATE TWIX TRIPLE CHOCOLATE 40 GR,abarrotes,golosinas - varias,1180402,0.8500069975852966,False,caramelos/dulces,alimentos y bebidas no alcoholicas
553179,CHOCOLATE SNICKER DARK 42 GR,abarrotes,golosinas - varias,1180401,0.8490284085273743,False,chocolates,alimentos y bebidas no alcoholicas
553180,PIPOCA JOHNS POP SWEET SALTY 100 GR,abarrotes,snack,1160166,0.8460994958877563,False,pina,alimentos y bebidas no alcoholicas
553181,Fruta Deshidratada Confrut Frutilla Trozos 50 gr,abarrotes,frutas en conserva,1170402,0.8601592183113098,False,,
553182,Mango Deshidratado Confrut 50 gr,abarrotes,frutas en conserva,1170402,0.8621846437454224,False,,
553183,Platano Entero Deshidratado Confrut 100 gr,abarrotes,frutas en conserva,1160169,0.8573960661888123,False,platano/guineo/banano/banana,alimentos y bebidas no alcoholicas
553184,MERMELADA CONFRUT MARACUYA TOM MORINGA 2,abarrotes,"mermel, mieles",1180201,0.8402739763259888,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553185,Mermelada Confrut Durazno Yacon 220 gr,abarrotes,"mermel, mieles",1180201,0.8575823903083801,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553186,Mermelada Confrut Frut Rellena Curcuma 500 gr,abarrotes,"mermel, mieles",1180201,0.8455569744110107,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553187,Mermelada Confrut Durazno Yacon 50 gr,abarrotes,"mermel, mieles",1180201,0.8578793406486511,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553188,Mermelada Confrut Guayaba Yacon 500 gr,abarrotes,"mermel, mieles",1180201,0.8553231954574585,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553189,Mermelada Confrut Mora Yacon 500 gr,abarrotes,"mermel, mieles",1180201,0.8499524593353271,False,mermeladas y dulces,alimentos y bebidas no alcoholicas
553190,MANI CONFRUT PELADO TOSTADO 100 GR,abarrotes,frutas en conserva,1170502,0.8523625135421753,False,mani,alimentos y bebidas no alcoholicas
