id_producto,producto,categoria_super,subcategoria_super,ipc_text_match,match_score,match_method,validated,notes,codigo,bbyss,ponderador,bbyss_norm,ipc_text
101244,Chocolate Arcor Aguila 70 Cacao 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101375,Chupete Bon Bon Bum Cereza 408 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101410,Chocolate Eba Almendra Nativa 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101413,Chocolate Arcor Amargo 53 Cacao 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101551,Gragea Condor Surtido 260 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101635,Bombon Garoto Surtido 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101666,Marshmallow Crismelso Mini Blanco 355 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101754,Malvavisco Guandy Rosa Blanco 225 g,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101804,Grageas Surtido Condor 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101807,My Toffee Leche Relleno 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
101808,My Toffee Chocolate Menta 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
102213,Chocolate Cofler Chocolinas 140 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
102250,Chocolate Para Ti Surtido 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
108890,Marshmallow Crismelso Vainilla Tornado,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
108893,MARSHMALLOW CRISMELOS FRESA TORNADO 255,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
110877,Chocolate Taboada Blanco 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
110879,Chocolate Taboada Semi Amargo 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
117560,Caramelo Arcor Menta 810 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
118188,Chocolate Para Ti Amargo Intenso 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
120003,Chocolate Cofler con Leche 140 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
120004,Chocolate Cofler Almendra 140 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
122050,Bombon Bon o Bon Blanco 450 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
122078,BON O BON ARCOR STAR 200 GR,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
128317,Bombon Bel Surtidos 180 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
130431,Chupete Bon Bon Bum Sandia 24 un,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
130432,Chupete Bon Bon Bum Uva Fresa 24 un,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135135,Chocolate Para Ti Caja Madera Surtida 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135143,Chocolate Para Ti Caja Mimbre Surtido 350 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135151,Chocolate Para Ti Naranja 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135194,Chocolate Para Ti Relleno Vip 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135208,Bombon Para Ti Corriente 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
135216,Chocolate Para Ti Sabores 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136450,Bombon Taboada Crema Tradicional 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136476,Chocolate Taboada Excellence 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136501,Chocolate Taboada Mani 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136522,Chocolate Taboada Quinua Amaranto 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136523,Chocolate Taboada Almendra 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
136524,Chocolate Taboada Uva Pasas 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
139653,Bombon Breick Menta 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
140465,Chupete Yogueta Surtido 360 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
155150,Caramelo Estrella Cestita Frutilla 500 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
158895,Caramelo Arcor Relleno Miel 675 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
161169,Caramelo Casal Frutux Surtido 375 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
200421,Chocolate Orly Ambrosoli Berries 120 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
200733,Masticable Super Barrilete 400 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
200753,Marshmallow Fini Vainilla Alvorada 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
201047,My Toffee Milk 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
201050,Caramelo My Toffy Chocolate 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
201816,Trufa Para Ti de Licor 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
204109,Chocolate Cofler Block 300 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
204279,Chocolate Para Ti Naranja 140 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
205776,Chocolate Taboada Amargo 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
207174,Chocolate Breick Rosa Leche 16 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
208118,Chocolate Sublime Clasico 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
211346,Chocolate Taboada Cocinero 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
218780,Gragea Breick Leche Mani 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
218781,Gragea Breick Leche Pasas 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220370,Chocolate Costa Vizzio 72 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220661,Caramelo Watt Expresso Cafe 900 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220662,Caramelo Watts Artic 900 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220663,Caramelo Watts Butter Karamel 900 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220664,Toffe de Leche Watts 900 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220669,Caramelo Watts Miel Honey 900 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
220871,Bombon Bon o Bon Chocolinas 270 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
224896,Alfajor Havanna Mixto Chocolate 330 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
227830,Bombon Garoto Surtido 128 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
232084,Chocolate Para Ti Caja Mimbre Surtido 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
237277,Chocolate Baure 55 Cacao 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
240890,My Toffee Coco 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
240970,Chocolate Lindt Excellence Dark 100 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
243277,Chocolate Baure Leche 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
244279,Chocolate Breick Tableta Surtido 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
244309,Chocolate Breick 50 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
244937,Bombon Para Ti Corriente 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
244953,Chocolate Para Ti Surtido 180 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
244961,Chocolate Para Ti Surtido 240 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
252247,Chocolate Arcor Rocklets Confitado 120 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
253634,Chocolate Aguila 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
254130,Bombon Taboada De Coco 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
254131,Bombon Taboada Con Frutas 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
254983,Chocolate Toblerone Milk 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
265717,Marsmallow Docile Twist Vainilla 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
270107,Chocolate X6 240 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
272051,Chocolate Costa Vizzio 131 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
281715,Chocolate Arcor Rocklets 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
291641,Chocolate Taboada Cofre Madera 210 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
295750,Bombon Para Ti Con Crema 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301023,Caramelo Pocket Cafe 584 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301024,My Toffee Chocolate Fresa 600 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301372,Chocolate La Huerta 100% 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301373,Chocolate La Huerta 82% 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301374,Chocolate La Huerta 64 % 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301420,Gragea Para Ti Mani 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301421,Gragea Para Ti Uva Pasas 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301422,Gragea Para Ti Almendra 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
301423,Chocolate Para Ti Sambitos 220 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
302173,Chocolate Baure Leche Nuez 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
302177,Chocolate Baure 65 Cacao Maca 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
302178,Chocolate Baure 55 Cacao Paja Cedron 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
303461,Chocolate Milka Alpine Milk 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
303710,Caramelo Casal Artic Menta Fria 375 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
304057,Chupete Yogus Casal Relleno 408 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
305400,Chocolate Cofler Block con Mani 170 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
305799,Cereal Breick Chocolate 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
306419,Chocolate Arcor con Almendra 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
307394,Caramelo Watts Relleno Surtido 1 kg,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
308316,Chocolate Sapito Pinta Lengua 270 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
314060,Bombon Taboada De Menta 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
314063,Bombon Taboada a La Crema 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
314978,Bombon Nestle Especialidades 251 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
316369,Chocolate Para TI Canasta Corazon 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
321112,Chocolate Para Ti Amargo Sin Azucar 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
321115,Chocolate Para Ti Dietetico Blanco 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
328374,Bombon Breick Mystic 190 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
328381,Bombon Breick Arcadia 110 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
328720,Marshmallow Crismelos Vainilla Mini 335 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
328847,Caramelo Antichaja Irupana 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
328890,Cafe Bolivia Fruit Chocolate 84 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
330773,CARAMELO BUTTER TOFFEE COCO 600 GR,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
331153,Chocolate Sublime Caja 50 un 8 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
332101,Marsmallow Docile Rosa Blanco 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
332107,Marsmallow Docile Azul Blanco 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
334565,Chocolate Bolivias Fruit Almendra 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
337488,Chocolate Lindt Excellence Dark 78 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
337490,Chocolate Lindt Supreme Dark 95 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
339811,Chocolate Taboada Corazon Rectangular 180 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
339813,Chocolate Taboada Corazon Carton 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
340411,Gragea Para Ti Almendra 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
340412,Gragea Para Ti Arroz 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
340782,Chocolate M&M Peanut 150.3 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
340847,Snickers Mini 124.7 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
340855,Chocolate M&M Milk Chocolate 5.3 oz,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
351140,Chocolate Costa Vizzio Mix 120 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
351768,Chocolate Breick Corazon de Chocolate 120 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
351814,Mani Breick con Chocolate 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
351830,Pasas Breick Bañada Chocolate 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
354911,Bombon Nestle Especialidades 153 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
356425,Chocolate Rafaello Coco 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
356479,Chocolate Tablerone Milk Barra 360 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
360710,Chocolate Taboada Coco 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
360711,Chocolate Taboada con Leche 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
360741,Bombon Deluxe Libertad Corazon 240 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
360742,Bombones Libertad Deluxe Rectangular 170 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
363278,Chocolate Para Ti Caja Madera Surtida 350 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
367729,Chocolate Breick Para Mesa Submarino 500 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
367737,Bombon Breick Berries 190 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
367761,Chocolate Para TI Canasta Redonda 250 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
382541,Bombon Lindt Lindor Leche 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
382542,Bombon Lindt Lindor Surtido 200 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
387077,Marshmallow Fini Camping 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
387881,Chocolate Lindt Clasic Recipe 45% Cacao 4.1 oz,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
391008,Chocolate Nestle Classic Duo 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
391009,Chocolate Nestle Crunch 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
391182,Chupete Bon Bon Bum Surtido 432 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
398070,Chocolate Baure 65 Cacao Locoto 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
398077,Chocolate Baure 70 Cacao Asai 70 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
399260,Trufa Lindt Lindor Milk 144 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
399261,Trufa Lindt Lindor Dark 144 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
399262,Trufa Lindt Lindor Milk 8.5 oz,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
399263,Trufa Lindt Lindor Assorted 8.5 oz,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
403211,Bombon Taboada Especiales 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
403232,Chocolate Taboada Caja Blanca Corazon 280 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
413690,Chocolate Funny Pentagonal 400 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
427430,Chocolate Rolls Costa Crocan Blanco 150 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
427764,Chocolate Lindt Lindor Hazelnut 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
434122,MARSMALLOWS GUANDY JUMBO PACK BLANCO 400,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
442968,Chocolate Costa Vizzio 182 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
445127,MARSMALLOWS GUANDY JUMBO PACK BLANCO 255,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448611,Chocolate Lindt Excellence Hazelnut 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448618,Chocolate Lindt Ine¿tende Dark 70 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448619,Chocolate Lindt Supreme Dark 90 Cacao 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448625,Chocolate Lindt Milk Hazelnut 125 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448626,CHOCOLATE LINDT ORANGE INC 100 GR,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448627,Chocolate Lindt Milk 125 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448628,Chocolate Lindt Excellence Dark 85 Cacao Usa 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
448629,Chocolate Lindt Excellence White Coconut 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
458727,Caramelo Propoleo Miel Limon 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
463505,Trufa Para Ti Caja 220 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
482537,Chocolate El Ceibo Leche 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
482540,Chocolate El Ceibo Blanco 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
489590,Bombon Breick Frutilla 140 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
490440,Bombon Breick Fiore 190 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
490466,Bombon Breick Romanza 110 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
492033,Bombon Breick Selectos Spirit 110 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
492538,Chocolate El Ceibo Pasas 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
492539,Chocolate El Ceibo Manis 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
492542,Chocolate El Ceibo Dark 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
513422,Chocolate Cofler Block Mani 760 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
513503,Bombon Serenata De Amor 148.5 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
516720,BON O BON LECHE 112 GR,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
524441,Chocolate Cofler Leche 100 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
540481,Chocolate Baton Garoto con Leche 80 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550084,Chupete Bon Bon Bum Maracuya 408 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550085,Chupete Bon Bon Bum Mango 408 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550101,Toffe Ambrosoli England Mint 550 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550274,Toffee Ambrosoli Old England Surtido 550 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550525,Almendra Chocolate Bolivias Fruit,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550565,Chupete Grosso Pinta Lengua 432 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550573,Chocolate Ruah Surtido 180 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550575,Chocolate Ruah Surtido Stevia 180 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550576,Chocolate Ruah Con Leche 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550577,Chocolate Ruah Trozos de Cafe 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550578,Chocolate Ruah Blanco 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550579,Chocolate Ruah Blanco Menta 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550580,Chocolate Ruah Blanco Matcha 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550581,Chocolate Amargo 65 Ruah 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550583,Chocolate Ruah Amargo 75% 60 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550584,Chocolate Saltus 4 un 176 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550585,Caramelo Old England Toffee Chocolate 550 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550611,Chocolate Lindt Lindor Barra Caramelo 38 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
550679,Chocolate Ruah con Leche Trocitos de Café 58 gr,abarrotes,chocolates y caramelos,,,unmatched,False,,,,,,
