id,category,brand,name
16010173,"Snack, golosinas y galletas",Ketal,Masticable Arcor Frutas 800Gr
16010193,"Snack, golosinas y galletas",Arcor,Caramelo Arcor Relleno Frutales 810Gr
16010370,"Snack, golosinas y galletas",Breick,Gomita Breick Bolsa 140Gr
16011581,"Snack, golosinas y galletas",Ketal,Masticable Sugus Plegado 700Gr
16014420,"Snack, golosinas y galletas",Cristal,Caramelo Arcor Menta Cristal 150Gr
16014671,"Snack, golosinas y galletas",Mogul,Gomitas Mogul Moras 150G
16020151,"Snack, golosinas y galletas",Air Heads,Masticable Airheads Blue Raspberry 16G
16020156,"Snack, golosinas y galletas",Air Heads,Masticable Airheads Watermelon 16G
16020157,"Snack, golosinas y galletas",Air Heads,Masticable Airheads Cherry 16G
16030070,"Snack, golosinas y galletas",Guandy,Marshmallows Guandy Bicolor 400G
16040021,Abarrotes,Arcor,Mermelada  Arcor Frutilla  454Gr
16040027,Abarrotes,Arcor,Mermelada Arcor Durazno 454Gr
16041680,Abarrotes,Yacobs,Mermelada Yacobs Frutilla 465Gr
16050942,"Snack, golosinas y galletas",Irupana,Caramelo Irupana Antichaja 150Gr
16060054,Abarrotes,Irupana,Miel Irupana De Abeja 430Gr
16060060,Abarrotes,Irupana,Miel  Irupana De Abeja 670Gr
16060061,Abarrotes,Irupana,Miel Irupana De Cana 360 Gr
16061264,Abarrotes,Gourmet,Jarabe Gourmet Chocolate 280Gr
16061266,Abarrotes,Gourmet,Jarabe Gourmet Frutilla 300Gr
16070053,Lácteos,Nestle,Manjar Nestle 1Kg
16070075,Lácteos,Pil,Dulce De Leche Pil 250Gr Vaso
16070201,Lácteos,Sancor,Dulce De Leche Sancor 1Kg
16070208,Lácteos,Sancor,Dulce De Leche Sancor 250Gr
16080041,Abarrotes,Paulo,Mantequilla De Mani Paulo 250Gr Vaso
17010180,Refrigerado y Congelado,Sofia,Jamon Sofia Sandwichero En Barra X Kilo
17010462,Refrigerado y Congelado,Stege,Mortadela Stege Cervecero Kilogram
17010485,Refrigerado y Congelado,Stege,Jamon Stege Especial Kilogram
17010486,Refrigerado y Congelado,Stege,Jamon Stege Kilogram Ingles
17010515,Refrigerado y Congelado,Stege,Morcilla Stege Empacada Kg
17010560,Refrigerado y Congelado,Stege,Salchicha Stege Kg Bock
17010582,Refrigerado y Congelado,Stege,Tocino Stege Kg Cortado
17010586,Refrigerado y Congelado,Stege,Chorizo Stege Ahumado 4Un Vacio
17011342,Refrigerado y Congelado,Extra,Jamon Especial Extra Por Kilo
17030179,Refrigerado y Congelado,Sofia,Salchicha Sofia Viena Por Kilo
17030423,Refrigerado y Congelado,Extra,Chorizo Parrill Sin Picante Extra Kilo
17030560,Refrigerado y Congelado,Extra,Chorizo Parrill Picante Extra Por Kilo
17030576,Refrigerado y Congelado,Sofia,Jamon Sofia Pollo Por Kilo
17070125,Refrigerado y Congelado,Sofia,Pack Salchisofia Res 700G+ Salsa Y Pan
17070126,Refrigerado y Congelado,Sofia,Pack Salchi Sofia Res 350G+ Salsa Y Pan
17070850,Refrigerado y Congelado,Stege,Pate Stege Berlines Grande 200Gr
17070854,Refrigerado y Congelado,Stege,Pasta De Higado Stege Grande 200Gr
17070862,Refrigerado y Congelado,Stege,Salchicha Stege Viena 6Un 200Gr
17070872,Refrigerado y Congelado,Stege,Milanesa De Pollo Stege 600Gr X 6Un
17070882,Refrigerado y Congelado,Stege,Silpancho Stege  650Gr
17070892,Refrigerado y Congelado,Stege,Mortadela Stege Cervecero Vacio 140 Gr
17070896,Refrigerado y Congelado,Stege,Pate Stege Berlines Pequeno 100Gr
18010010,Abarrotes,Buitoni,Pasta Buitoni Linguine  500Gr
18010022,Abarrotes,Buitoni,Fideo Buitoni Tortiglioni 500Gr
18010093,Abarrotes,Carozzi,Pasta Carozzi Spaguetti 5 Vitamin 400Gr
18010169,Abarrotes,Carozzi,Pasta Carozzi Tallarin 87 400Gr
18010171,Abarrotes,Carozzi,Pasta Carozzi Fettuccine 88 400G
18010220,Abarrotes,Carozzi,Fideo Carozzi Sopa Granizado 400G
18010534,Abarrotes,La Estrella,Fideo La Estrella 400Gr
18010537,Abarrotes,La Estrella,Fideo La Estrella 1.2 Kg
18011117,Abarrotes,Don Vitorio,Pasta Don Vittorio Spaghetti 400G
18011118,Abarrotes,Don Vitorio,Pasta Don Vittorio Tallarin 400G
18011124,Abarrotes,Don Vitorio,Fideo Don Vittorio Rigatoni 400G
18011125,Abarrotes,Don Vitorio,Fideo Don Vittorio Espirales 400G
18040244,Refrigerado y Congelado,Jupiter,Capelletis 4 Quesos Litolarena 5
18040308,Refrigerado y Congelado,Gloria Pasta,Lasagna Gloria Pasta Carne
18040325,Refrigerado y Congelado,Gloria Pasta,Ravioli Gloria Pasta Ricota Espina 600Gr
18040328,Refrigerado y Congelado,Gloria Pasta,Gnocchi Gloria Pasta 600Gr
18040329,Refrigerado y Congelado,Gloria Pasta,Ravioli Gloriapasta Pollo+Ver 600Gr
19010040,Abarrotes,Arcor,Durazno Al Jugo  Arcor  820Gr
19020435,"Snack, golosinas y galletas",Soproma,Pasas Soproma Negras 200Gr
19020441,"Snack, golosinas y galletas",Soproma,Ciruelas Soproma Grandes 300Gr
19040091,"Snack, golosinas y galletas",Soproma,Almendra Soproma Espanola 280Gr
19040421,"Snack, golosinas y galletas",,Nueces Titos Peladas 100G
20010041,"Snack, golosinas y galletas",Arcor,Galletas Serranitas X3 315G
20010050,"Snack, golosinas y galletas",La Francesa,Galleta La Francesa Pancrek 180Gr
20010056,"Snack, golosinas y galletas",La Francesa,Galleta  La Francesa Pancrek 1 Kg
20010072,"Snack, golosinas y galletas",Ferrari,Galletas Ferrari Crackers 200G
20010272,"Snack, golosinas y galletas",Ferrari Chezzi,Galletas Ferrari Ghezzi Crackers 100G
20010461,"Snack, golosinas y galletas",Crick,Galleta Crick Cream Cracker 1 Kg
20010660,"Snack, golosinas y galletas",Costa,Galleta D\/Agua Costa Light 210Gr
20020171,"Snack, golosinas y galletas",La Francesa,Galletas La Francesa Salvado 230G
20020279,"Snack, golosinas y galletas",Ritz,Galletas Ritz Tubo 67G
20020289,"Snack, golosinas y galletas",Ritz,Galletas Ritz Queso Six Pack 204G
20020292,"Snack, golosinas y galletas",Nabisco,Galletas Hony Bran X9 297G
20030271,"Snack, golosinas y galletas",Ferrari,Galleta Ferrari Maria 200Gr
20030500,"Snack, golosinas y galletas",Sucrema,Galletas Sucrema 180G
20030519,"Snack, golosinas y galletas",Paris,Galleta La Francesa Surtidas Paris 600Gr
20030528,"Snack, golosinas y galletas",Chambery,Galletas La Francesa Chambery 170G
20030687,"Snack, golosinas y galletas",Frac,Galleta Frac Vainilla 132Gr
20030803,"Snack, golosinas y galletas",Cua Cua,Galleta Cua Cua 18G
20030830,"Snack, golosinas y galletas",Oreo,Galletas Oreo Clasica Six Pack 216G
20030831,"Snack, golosinas y galletas",Chips Ahoy,Galletas Chips Ahoy Clasica Sixpack 270G
20030832,"Snack, golosinas y galletas",,Galletas Club Social X9 234G
20030843,"Snack, golosinas y galletas",Chocosoda,Galletas Chocosoda Six Pack 216G
20031947,"Snack, golosinas y galletas",Mana,Galletas Mana Rellenas Limon 165G
20031949,"Snack, golosinas y galletas",Mana,Galletas Mana Chocolate Rell Vainill165G
20032084,"Snack, golosinas y galletas",Noel,Galleta Noel Ducal 294Gr
20033198,"Snack, golosinas y galletas",Oreo,Galletas Oreo Chocolate Six Pack 216G
20033821,"Snack, golosinas y galletas",Frac,Galleta Frac Clasica 132Gr
20037050,"Snack, golosinas y galletas",Frac,Galleta Frac Chocolate 132Gr
20038102,"Snack, golosinas y galletas",Mabels,Galleta Mabels Rosquita Coco 270Gr
20038112,"Snack, golosinas y galletas",Mabels,Galleta Mabels Wafer Chocolate 110Gr
20038113,"Snack, golosinas y galletas",Mabels,Galleta Mabels Wafer Frutilla 110Gr
20038115,"Snack, golosinas y galletas",Mabels,Galleta Mabels Wafer Limon 110Gr
21010158,Abarrotes,Agrosol,Maiz Agrosol 450Gr Pelado
21010414,Abarrotes,Princesa,Avena Princesa Tradicional Bolsa 500Gr
21010458,Abarrotes,Princesa,Lenteja Princesa 400Gr
21020176,Abarrotes,Princesa,Semola Princesa 500Gr
21020290,Abarrotes,Soproma,Harina De Yuca Soproma 400Gr
22010120,Abarrotes,Maizena,Maicena Maizena 200Gr
22010171,Abarrotes,Princesa,Harina Integral Princesa 1Kg
22010172,Abarrotes,Princesa,Harina Trigo Princesa 2Kg
22010173,Abarrotes,Princesa,Harina Trigo Princesa Especial 1Kg
22010174,Abarrotes,Princesa,Harina Trigo Princesa 1Kg
22010175,Abarrotes,Princesa,Harina Trigo Princesa 5Kg
22010176,Abarrotes,Princesa,Harina Princesa Bellaflor Leudante 1Kg
22010370,Abarrotes,Fleischmann,Levadura Seca Fleischmann 170Gr
22010371,Abarrotes,Fleischmann,Levadura Fleischmann Sachet 20Gr
22010702,Abarrotes,Kris,Maicena Kris Caja 400G
22011705,Abarrotes,Kris,Polvo Hornear Kris 57Gr
22021187,"Snack, golosinas y galletas",El Ceibo,Gragea El Ceibo Mani 100Gr
22030752,Abarrotes,Gourmet,Esencia Gourmet Vainilla 100Ml
22030757,Abarrotes,Gourmet,Esencia Gourmet Vainilla 155Ml
22030759,Abarrotes,Gourmet,Esencia Gourmet Vainilla 500Ml
23024204,Refrigerado y Congelado,Mamina,Tapas P\/Empanada Mamina Grande Horno
23024300,Refrigerado y Congelado,Rapidmasa,Tapas Pempan Rapidmasa  Chica Freir
23024304,Refrigerado y Congelado,Rapidmasa,Tapas Pempan Rapidmasa  Chica Horno
23024320,Refrigerado y Congelado,Rapidmasa,Masa Rapidmasa  Hojaldre 1Kg
23024322,Refrigerado y Congelado,Rapidmasa,Masa Rapidmasa D\/Tucumana 24Un D\/Freir
23030009,"Snack, golosinas y galletas",Arcor,Budin Arcor Con Frutas 230G
23030010,Panadería y Pastelería,Arcor,Pan Dulce Arcor C\/Frutas 500Gr
23030018,"Snack, golosinas y galletas",Arcor,Budin Arcor Chocolate 215G
23030142,Panadería y Pastelería,San Gabriel,Paneton San Gabriel 750Gr Lujo Caja
23030143,Panadería y Pastelería,San Gabriel,Paneton San Gabriel 750Gr Delich
23030245,Panadería y Pastelería,La Francesa,Paneton La Francesa Extra Fino 70Gr
23030247,Panadería y Pastelería,La Francesa,Paneton La Francesa Chips C\/Choco 560 Gr
23030280,Panadería y Pastelería,La Francesa,Paneton La Francesa Extra Fino 750Gr
23030951,Panadería y Pastelería,Arcor,Pan Dulce Arcor Madril C\/Choco 500Gr
23031008,Panadería y Pastelería,Leo Nothmann,Galleta Leo Nothmann Mantequilla
23031253,Panadería y Pastelería,Bauducco,Mini Paneton Bauducco  100Gr
23031382,"Snack, golosinas y galletas",Bauducco,Budin Bauducco Marmolado 200G
23031450,Panadería y Pastelería,Donofrio,Paneton Donofrio Caja 900 Gr
23031500,Panadería y Pastelería,Alexander Coffee,Galleta Alexander Cookie Choco Chip
23031510,Panadería y Pastelería,Alexander,Paneton Alexander Bolsa
23031594,Panadería y Pastelería,Alexander,Paneton Alexander Caja
23035081,Panadería y Pastelería,Donofrio,Paneton Donofrio Chocotone 500Gr
24030169,Bebés y Nin@s,Cerelac,Cereal Cerelac 5 Cereales 400G
24030341,Abarrotes,Ecco,Café Ecco Cebada 170GR
24030589,Abarrotes,Toddy,Achocolatado Toddy 400Gr
24030987,Abarrotes,Toddy,Achocolatado Toddy 800Gr
24050463,Bebés y Nin@s,Colgate,Cepillo Colgate Smile Barb\/Batman 6+ Ano
24050538,Cuidado Personal,Johnson &amp; Johnson,Cotonetes Johnson &amp; Johnson Pote 150Un
24050592,Bebés y Nin@s,Johnson &amp; Johnson,Aceite  Johnson &amp; Johnson 200Ml
24050655,Bebés y Nin@s,Johnson &amp; Johnson,Acondicionador Johnson Manzanilla 200Ml
24050660,Bebés y Nin@s,Johnson &amp; Johnson,Acondicionador Johnson Clasico 200Ml
24050682,Bebés y Nin@s,Johnson &amp; Johnson,Talco J&amp;J Baby Original 200Gr
24050710,Bebés y Nin@s,Johnson &amp; Johnson,Toalla Hum Johnson Dulce Doyp Lila 48Un
24051111,Aseo y Limpieza,Amor,Detergente Amor Suavidad 800Gr
24052601,Bebés y Nin@s,Johnson &amp; Johnson,Talco Johnson Dulces Suenos 200Gr
25010255,"Bebidas, Licores y Tabacos",Frutall,Jugo Frutall Manzana 200Ml
25010256,"Bebidas, Licores y Tabacos",Frutall,Jugo Frutall Durazno 200Ml
25010268,"Bebidas, Licores y Tabacos",Frutall,Jugo Frutall Manzana 1Lt
25010269,"Bebidas, Licores y Tabacos",Frutall,Jugo Frutall Durazno 1Lt
25010278,"Bebidas, Licores y Tabacos",Frutall,Zumo Frutall Light Durazno 1L
25011531,"Bebidas, Licores y Tabacos",Ades,Jugo Ades Manzana 200Ml
25011536,"Bebidas, Licores y Tabacos",Ades,Jugo Ades Manzana 1Lt
25011539,"Bebidas, Licores y Tabacos",Ades,Jugo Ades Durazno 1Lt
25011771,"Bebidas, Licores y Tabacos",Harry El Limon,Concentrado Harry El Limon 700Ml Limon
25013722,Lácteos,Pil,Pilfrut Pil Manzana Bolsa 800 Ml
25013728,Lácteos,Pil,Pilfrut Pil Durazno Bolsa 800 Ml
26010138,Lácteos,Bella Holandesa,Leche Bella Holandesa En Polvo 1.8Kg
26010349,Bebés y Nin@s,Nido,Leche Nido Crec+1 Prebio 1 760Gr
26016090,Lácteos,Pil,Leche En Polvo Pil 370 Gr Premium
26016092,Lácteos,Pil,Leche En Polvo Pil 1.8Kg Lata
26020030,Lácteos,Pil,Leche Condensada Pil Lata 397Gr
26020183,Lácteos,Pil,Leche Pil Frutilla Uht 946Ml
26020191,Lácteos,Pil,Leche Pil Natural Uht 946 Ml.
26020193,Lácteos,Pil,Leche Pil Light Uht 946Ml
26020195,Lácteos,Pil,Leche  Pil 140Ml Chiqui Frutilla (Bolsa)
26020204,Lácteos,Soale,Alim. Beb. De Soya Natural 946 Ml.
26020205,Lácteos,Soale,Alim. Beb. De Soya  Chocolate 946 Ml.
26020206,Lácteos,Soale,Alim. Beb. De Soya Vainilla 946 Ml.
26020214,Lácteos,Soale,Alim. Beb. De Soya Frutilla  946 Ml.
26020263,Lácteos,Pil,Leche Uht Pil Chiquichoc 140 Ml
26020264,Lácteos,Pil,Leche Pil Chocolatada Uht 946Ml
26020277,Lácteos,Pil,Leche Evap Pil 400Gr Cremosa Lata
26020480,Lácteos,Bella Holandesa,Leche Bella Holandesa Condensada 397Gr
26020541,Lácteos,Gloria,Leche Evaporada Gloria 395Gr
26020682,Lácteos,Pura Vida,Alimento Lacteo Evap Pura Vida 400Gr Lat
26021705,Lácteos,Nestle,Leche Condensada Nestle 397Gr
26021801,Lácteos,Delizia,Leche Delizia Larga Vida946Ml
26021804,Lácteos,Delizia,Leche Delizia 946Ml Larga Vida Light
26021823,Lácteos,Pil,Alim. Beb.De Soya Banana  946 Ml.
26030177,Lácteos,Nestle,Crema De Leche Nestle 300Gr
26031062,Abarrotes,Gourmet,Crema Gourmet Chantilly Lucuma 56Gr
26031064,Abarrotes,Gourmet,Crema Gourmet Chantilly Chocolate 65Gr
26031070,Abarrotes,Gourmet,Crema Gourmet Chantilly 60Gr
26040220,Lácteos,Pil,Mantequilla Pil 200Gr Csal Paquete
26040221,Lácteos,Pil,Mantequilla Pil 200Gr Ssal Paquete
26040222,Lácteos,Pil,Mantequilla Pil 100Gr Csal Paquete
26040223,Lácteos,Pil,Mantequilla Pil 900Gr Csal Pote
26040284,Lácteos,Pil,Margarina Pil Reyna Pote 425Gr
26040340,Lácteos,Regia,Margarina Regia 820Gr
26041021,Lácteos,Sancor,Mantequilla Sancor Clasico Sin Sal 200Gr
26051454,Lácteos,Sancor,Queso Sancor Regianito Rallado 40 Gr
26051777,Lácteos,Bonle,Queso Pil P\/Untar Bonle 200Gr
26054534,Lácteos,San Javier,Queso S.Javier Dietetico Laminado 150 Gr
26055210,Lácteos,San Gabriel,Requeson Lacteos Teodora 500Gr Fresco
26055899,Lácteos,,Queso Flor De Leche 220Gr Vacherin
26055912,Lácteos,Collanatolar,Queso Collanatolar 1Kilogram Fresco Aprox
26055920,Lácteos,Collanatolar,Requeson Collanatolar 500Gr Fresco
26056038,Lácteos,Ayo Ayo,Queso Ayo Ayo Criollo 1Kilogram
26056039,Lácteos,Ayo Ayo,Queso Ayo Ayo Criollo 250Gr
26060256,Lácteos,Fat,Yogurt Fat 1Lt Natural
26060310,Lácteos,Yogu Yogu,Bebida Lactea Yogu Yogu Damasco 200Ml
26060312,Lácteos,Yogu Yogu,Bebida Lactea Yogu Yogu Frutilla 200Ml
26060314,Lácteos,Yogu Yogu,Bebida Lactea Yogu Yogu Mora 200Ml
26060316,Lácteos,Yogu Yogu,Bebida Lactea Yogu Yogu Pina 200Ml
26060318,Lácteos,Yogu Yogu,Bebida Lactea Yogu Yogu Vainilla 200Ml
26060533,Lácteos,Pil,Yogurt Pil 140Gr Coco
26060537,Lácteos,Pil,Yogurt Pil 750Gr Frutilla
26060538,Lácteos,Pil,Yogurt Pil Bebible Frutilla 1000Ml Botel
26060539,Lácteos,Pil,Yogurt Pil Bebible Durazno 1000Ml Botell
26060541,Lácteos,Pil,Yogurt Pil Bebible Natural 1Lt Botella
26060556,Lácteos,Pil,Yogurt Pil Bebible Mora 1000Ml Botella
26060571,Lácteos,Pil,Yogurt Pil Erca Coco 140Gr
26060572,Lácteos,Pil,Yogurt Pil Erca Frutilla 140Gr
26060573,Lácteos,Pil,Yogurt Pil Erca Durazno 140Gr
26061063,Lácteos,Delizia,Yoghurt Delizia Chiquidrink Frutilla
26061708,Lácteos,Pil,Yogurt Pil 140Gr Durazno Vaso
26061709,Lácteos,Pil,Yogurt Pil 140Gr Frutilla Vaso
26061716,Lácteos,Pil,Biogurt Pil Frutilla Botella 1Lt
26061717,Lácteos,Pil,Biogurt Pil Durazno Botella 1Lt
26061718,Lácteos,Pil,Biogurt Pil Mango Botella 1Lt
26070798,Refrigerado y Congelado,Pil,Gelatina Pil Yeli Pina 120Gr
26070799,Refrigerado y Congelado,Pil,Gelatina Pil Yeli Cereza 120Gr
26070800,Refrigerado y Congelado,Pil,Gelatina Pil Yeli Frambuesa 120Gr
26080232,Productos frescos,Rolon,Huevo Rolon 12Un Maple
26080233,Productos frescos,Rolon,Huevo Rolon 6Un Maple
26080235,Productos frescos,Rolon,Huevo Rolon 12Un Bandeja
26080236,Productos frescos,Rolon,Huevo Rolon 6Un Maple Cortado
26080237,Productos frescos,Rolon,Huevo Rolon 10Un Maple Cortado
26080238,Productos frescos,Rolon,Huevo Rolon 12Un Maple Cortado
26080239,Productos frescos,Rolon,Huevo Rolon 15Un Maple Cortado
26080240,Productos frescos,Rolon,Huevo Rolon 18Un Maple Cortado
26091441,Lácteos,Sancor,Queso Sancor Kilo Reggianito
26091442,Lácteos,Sancor,Queso Sancor Kilo Azul-Roquefort
26091459,Lácteos,Sancor,Queso Sancor Kilo Dambo
26091464,Lácteos,Sancor,Queso Sancor Kilo Mozzarella
26092030,Lácteos,San Mateo,Queso Chaqueno Por Kilo
26092190,Lácteos,San Mateo,Queso Menonita Por Kilo
26094929,Lácteos,Jupiter,Queso Cremoso Melincue X Kg
26094930,Lácteos,Melingue,Queso Por Salut Magro Melincue 4.5 Kg
26094936,Lácteos,,Queso Tybo Melincue Barra 4.5Kg
26094952,Lácteos,Queseria Suiza,Queso Flor De Leche Kg Edam Maduro
27010073,Refrigerado y Congelado,Delizia,Helado Dlz. Famil.Vainilla 1Lt
27010076,Refrigerado y Congelado,Delizia,Helado Dlz. Famil.Chirmoya Alegre 1Lt
28030124,Panadería y Pastelería,La Francesa,Pan La Francesa  Molde Blanco
28030125,Panadería y Pastelería,La Francesa,Pan La Francesa 500Gr Miga Extra
28030127,Panadería y Pastelería,La Francesa,Pan La Francesa  Molde Integral
28030138,Panadería y Pastelería,La Francesa,Pan La Francesa  Hot Dog Pancho 77 12Un
28030220,Panadería y Pastelería,Mamina,Pan Mamina Medias Lunas
28030303,Panadería y Pastelería,Criss,Pan Cris  Sarnita
28030320,Panadería y Pastelería,Criss,Pan Cris  Cena
28030330,Panadería y Pastelería,Criss,Pan Cris  Hamburguesa
28030346,Panadería y Pastelería,Criss,Pan Cris  Molde Blanco
28030348,Panadería y Pastelería,Criss,Pan Cris  Molde Negro
28030360,Panadería y Pastelería,Criss,Pan Cris  Hot Dog
28030458,Panadería y Pastelería,Irupana,Pan Irupana 10Un De Trigo Integral
28030709,Panadería y Pastelería,Leo Nothmann,Pan Integral Leo Nothmann Molde
28030725,Panadería y Pastelería,Leo Nothmann,Pan Integral Leo Nothmann Vollkornbrot
28030908,Panadería y Pastelería,Leo Nothmann,Pan Leo Nothmann Molde Blanco 700Gr
29010352,Abarrotes,Real,Atun Real Lomito Aceite 185Gr
29010353,Abarrotes,Real,Atun Real Lomito Agua 185Gr
29010472,Abarrotes,Real,Atun Real Grated\/Agua 185Gr
29011974,Abarrotes,Van Camps,Atun Van Camps Lomitos En Aceite 354Gr
29011976,Abarrotes,Van Camps,Atun Van Camps Lomitos Agua Dieta 354Gr
29018080,Abarrotes,San Lucas,Atun San Lucas  Agua Sal 165Gr
29018202,Abarrotes,Pay Pay,Pulpo Dani Aceite Girasol 111 Gr
29018203,Abarrotes,Pay Pay,Pulpo Dani Al Ajillo 111 Gr
29025650,Refrigerado y Congelado,,Palitos Kani Kama 250Gr Surumi Dmar Csab
29026301,Refrigerado y Congelado,Dmar,Cola Langostino Dmar Camaron 36 40 500Gr
29026303,Refrigerado y Congelado,Dmar,Cola Langostino Dmar Camaron Iqf 400Gr
29026304,Refrigerado y Congelado,Dmar,Mariscos Dmar Mixtura Iqf 400Gr
30010031,Abarrotes,Gourmet,Colapiz Loor 3Un En Laminas
30010355,Abarrotes,Kris,Gelatina Kris Frutilla 230Gr
30010356,Abarrotes,Kris,Gelatina Kris Cereza 230Gr
30010357,Abarrotes,Kris,Gelatina Kris Pina 230Gr
30010358,Abarrotes,Kris,Gelatina Kris Frutilla 1Kg
30010359,Abarrotes,Kris,Gelatina Kris Cereza 1Kg
30010361,Abarrotes,Kris,Gelatina Kris Pina 1Kg
30010362,Abarrotes,Kris,Gelatina Kris Sin Sabor 42Gr
30010364,Abarrotes,Kris,Gelatina Kris Frambuesa 230Gr
30010366,Abarrotes,Kris,Gelatina Kris Limon 230Gr
30010371,Abarrotes,Kris,Gelatina Kris Limon 1Kg
30020232,Abarrotes,Kris,Flan Kris Vainilla 60Gr
30030210,Abarrotes,Kris,Pudin Kris Chocolate 113Gr
30030211,Abarrotes,Kris,Pudin Kris Vainilla Caja 85Gr
31020381,Abarrotes,Knorr,Crema Knorr Choclo 69G
31020415,Abarrotes,Kris,Crema Kris Champinognes 78Gr
31020728,Abarrotes,Nissin,Sopa Inst Nissin Res 64G
31021304,Abarrotes,Kris,Crema Kris Pollo 82Gr
31021305,Abarrotes,Kris,Crema Kris Choclo 75Gr
31021306,Abarrotes,Kris,Crema Kris Esparragos 75Gr
31021310,Abarrotes,Kris,Sopa Kris Pollo Arroz 61Gr
31021311,Abarrotes,Kris,Sopa Kris Pollo Fideo 65Gr
31021312,Abarrotes,Kris,Sopa Kris Carne Verdura 65Gr
31021372,Abarrotes,Maruchan,Sopa Inst Maruchan Carne Pican Vaso 64Gr
31026061,Abarrotes,Maruchan,Sopa Maruchan Pollo Picante Vaso 64Gr
31026063,Abarrotes,Maruchan,Sopa Maruchan Pollo Vaso 64Gr
31026068,Abarrotes,Maruchan,Sopa Maruchan Pollo 85Gr
31026069,Abarrotes,Maruchan,Sopa Maruchan Res 85Gr
32010064,Abarrotes,Arcor,Tomate Pelado Perita  Arcor  400Gr
32011664,Abarrotes,Green Giant,Champinones Green Giant Cortados 170G
32011807,Abarrotes,Tetrabrick,Pure De Tomate  Arcor  520Gr
32012450,Abarrotes,Maggi,Pure Maggi Papas 125G
32012454,Abarrotes,Maggi,Pure Maggi Papas 250G
32012458,Abarrotes,Kris,Pure Kris Papas 4Porc 125Gr
32012459,Abarrotes,Kris,Pure Kris Papas 250G
32014030,Abarrotes,El Solar,Escabeche El Solar De Cebolla 410Gr
32014350,Abarrotes,Ketal,Aceitunas Ketal Verdes
32014352,Abarrotes,Ketal,Aceitunas Ketal Negras
32015022,Abarrotes,Knorr,Pure Knorr Papas 125G
32015381,Abarrotes,Campo Verde,Palmito Campo Verde Enteros Lata 400Gr
32015382,Abarrotes,Campo Verde,Palmito Campo Verde Baby Enteros 259Gr
32015384,Abarrotes,Campo Verde,Palmito Campo Verde Rodajas Lata 400Gr
32016650,Abarrotes,Cebila,Aceitunas Cebila Descarozadas 150Gr
32016658,Abarrotes,,Aceitunas Cebila Rellena Dp 180Gr
32016661,Abarrotes,,Aceitunas Cebila Rellena Fco 200Gr
32016715,Abarrotes,Italiana,Salsa Carozzi Pomarola Italiana 200Gr
32016815,Abarrotes,Del Bono,Aceitunas Del Bono 220Gr
33010025,Productos frescos,Fruver,Achojcha Por Kilo
33010028,Productos frescos,Fruver,Ajo Por Kilo
33010030,Productos frescos,Fruver,Aji Verde Por Kilo
33010032,Productos frescos,Fruver,Aji Amarillo Fresco Por Kilo
33010033,Abarrotes,Fruver,Aji Amarillo Vaina Por Kilo
33010035,Productos frescos,Fruver,Apio Para Ensalada Por Kilo
33010055,Productos frescos,Fruver,Arveja Por Kilo
33010056,Productos frescos,Fruver,Arveja Pelada Por Kilo
33010058,Productos frescos,Fruver,Alcachofa Por Kilo
33010060,Productos frescos,Fruver,Berenjena Por Kilo
33010065,Productos frescos,Fruver,Beterraga Por Kilo
33010080,Productos frescos,Fruver,Bruselas Por Kilo
33010085,Productos frescos,Fruver,Camote Por Kilo
33010090,Productos frescos,Fruver,Carote Por Kilo
33010095,Productos frescos,Fruver,Cebolla Blanca Por Kilo
33010100,Productos frescos,Fruver,Cebolla Con Cola Por Kilo
33010105,Productos frescos,Fruver,Cebolla Roja Por Kilo
33010110,Productos frescos,Fruver,Cebollin Con Cabeza Por Kilo
33010115,Productos frescos,Fruver,Cebollin Sin Cabeza Por Kilo
33010120,Productos frescos,Fruver,Chinche Por Kilo
