id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio
290513,31,31,0,31,0,31,0,31,0,26.3,0.179,26.3,0.179
290530,38,38,0,38,0,38,0,38,0,38,0,38,0
290874,53.1,53.1,0,53.1,0,53.1,0,53.1,0,53.1,0,53.1,0
290882,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
291324,21.7,21.7,0,18.7,0.16,18.7,0.16,18.7,0.16,18.7,0.16,18.7,0.16
291325,21.7,21.7,0,18.7,0.16,18.7,0.16,18.7,0.16,18.7,0.16,18.7,0.16
291326,32,32,0,30,0.0667,30,0.0667,30,0.0667,30,0.0667,30,0.0667
291327,32,32,0,30,0.0667,30,0.0667,30,0.0667,30,0.0667,30,0.0667
291592,45,45,0,45,0,45,0,45,0,45,0,45,0
291595,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,8,0.438
291641,51,51,0,51,0,51,0,51,0,51,0,,
292022,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0
292176,120,120,0,120,0,120,0,120,0,120,0,,
292210,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
292505,28.3,28.3,0,28.3,0,28.3,0,28.3,0,28.3,0,24.6,0.15
293011,63,63,0,63,0,63,0,63,0,63,0,63,0
293013,57.2,57.2,0,57.2,0,57.2,0,57.2,0,57.2,0,57.2,0
293014,74.6,74.6,0,74.6,0,74.6,0,74.6,0,74.6,0,74.6,0
293017,74.6,74.6,0,74.6,0,74.6,0,74.6,0,74.6,0,74.6,0
293018,74.5,74.5,0,74.5,0,74.5,0,74.5,0,74.5,0,74.5,0
293025,,,,,,,,,,,,,
293026,24.6,24.6,0,24.6,0,24.6,0,24.6,0,24.6,0,24.6,0
293027,,,,,,,,,,,,,
293035,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.2,0.164
293036,33.3,33.3,0,33.3,0,33.3,0,33.3,0,33.3,0,29.7,0.121
293038,,,,,,,,,,,,,
293039,30.1,30.1,0,30.1,0,30.1,0,30.1,0,30.1,0,27.1,0.111
293042,13.5,13.5,0,12.5,0.08,12.5,0.08,10.5,0.286,10.5,0.286,10.5,0.286
293050,123,123,0,123,0,123,0,123,0,87.9,0.402,,
293080,,,,,,,,,,,,,
293081,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0
293084,,,,,,,,,,,,,
293085,,,,,,,,,,,,,
293090,69.2,69.2,0,69.2,0,69.2,0,76.9,-0.1,63,0.0984,63,0.0984
293092,69.2,69.2,0,69.2,0,,,,,63,0.0984,63,0.0984
293093,69.2,69.2,0,69.2,0,,,,,63,0.0984,63,0.0984
293094,69.2,69.2,0,69.2,0,,,,,,,63,0.0984
293095,147,147,0,147,0,147,0,147,0,108,0.358,108,0.358
293106,43.7,43.7,0,43.7,0,43.7,0,43.7,0,43.7,0,38.6,0.132
293107,43.7,43.7,0,43.7,0,43.7,0,43.7,0,43.7,0,38.6,0.132
293108,74.5,74.5,0,74.5,0,74.5,0,74.5,0,74.5,0,61.7,0.207
293109,74.5,74.5,0,74.5,0,74.5,0,74.5,0,74.5,0,61.7,0.207
293110,75.1,75.1,0,75.1,0,75.1,0,75.1,0,75.1,0,61.7,0.217
293111,75.1,75.1,0,75.1,0,75.1,0,75.1,0,75.1,0,61.7,0.217
293112,75.1,75.1,0,75.1,0,75.1,0,75.1,0,75.1,0,61.7,0.217
293114,43.3,43.3,0,43.3,0,43.3,0,,,,,37.2,0.164
293116,28.3,28.3,0,28.3,0,28.3,0,28.3,0,28.3,0,24.6,0.15
293140,76,76,0,76,0,76,0,76,0,63,0.206,63,0.206
293141,76,76,0,76,0,76,0,76,0,63,0.206,63,0.206
293687,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,10.7,0.0748
293695,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,10.5,0.0952
295272,62.5,62.5,0,62.5,0,62.5,0,62.5,0,57.5,0.087,52.5,0.19
295388,10,10,0,10,0,10,0,10,0,10,0,8.9,0.124
295396,10,10,0,10,0,10,0,10,0,10,0,8.9,0.124
295640,,,,,,,,,,,,,
295750,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
296120,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.7,0.149
296132,,,,,,,,,,,,,
296171,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,23.5,0.0426
296236,21,21,0,21,0,21,0,21,0,21,0,19.5,0.0769
296252,21,21,0,21,0,21,0,21,0,21,0,16.9,0.243
296260,19,19,0,19,0,19,0,19,0,19,0,17.5,0.0857
296309,16,16,0,16,0,16,0,16,0,16,0,14.5,0.103
296350,11.7,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,12.2,-0.041
296449,,,,,,,,,,,,,
297344,,,,,,,,,,,,,
297682,12,12,0,12,0,12,0,12,0,12,0,12,0
297968,11,11,0,11,0,11,0,11,0,9.7,0.134,,
297976,22,22,0,22,0,22,0,22,0,19.3,0.14,,
298034,41,41,0,41,0,41,0,41,0,21.8,0.881,21.8,0.881
298531,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
298890,4,4,0,4,0,4,0,4,0,4,0,5,-0.2
299529,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.2,0.164
299553,28.3,28.3,0,28.3,0,28.3,0,28.3,0,28.3,0,24.6,0.15
299634,,,,,,,,,,,,,
299693,7,7,0,7,0,7,0,7,0,7,0,7,0
299740,7,7,0,7,0,7,0,7,0,7,0,7,0
299790,36.5,36.5,0,36.5,0,34.5,0.058,34.5,0.058,34.5,0.058,34.5,0.058
299804,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
299812,21,21,0,21,0,21,0,21,0,17.8,0.18,21.5,-0.0233
299820,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
299847,,,,,,,,,,,,,
299855,22,22,0,22,0,22,0,22,0,22,0,22,0
300013,,,,,,,,,,,,,
300140,21,21,0,21,0,21,0,21,0,21,0,20.5,0.0244
300141,32,32,0,32,0,32,0,32,0,32,0,30,0.0667
300142,32,32,0,32,0,32,0,32,0,32,0,29,0.103
300225,3.8,3.8,0,3.8,0,3.8,0,3.8,0,3.8,0,3.2,0.187
300349,7,7,0,7,0,7,0,7,0,7,0,7,0
300520,35,35,0,35,0,35,0,35,0,,,,
300536,33.9,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0
301002,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
301010,55.8,55.8,0,55.8,0,55.8,0,55.8,0,55.8,0,45.4,0.229
301011,4.2,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0
301024,24.5,24.5,0,24.5,0,24.5,0,24.5,0,19.5,0.256,19.5,0.256
301026,,,,,,,,,,,,,
301029,58.7,58.7,0,58.7,0,58.7,0,58.7,0,58.3,0.00686,52.9,0.11
301031,58.7,58.7,0,58.7,0,58.7,0,58.7,0,58.3,0.00686,52.9,0.11
301032,58.7,58.7,0,58.7,0,58.7,0,58.7,0,58.3,0.00686,52.9,0.11
301111,123,123,0,123,0,123,0,123,0,123,0,104,0.183
301112,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0
301372,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
301373,24,24,0,24,0,24,0,24,0,24,0,24,0
301374,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
301420,42.5,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0
301421,42.5,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0
301422,42.5,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0
301423,53.5,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0
302090,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
302111,58.5,58.5,0,58.5,0,58.5,0,58.5,0,49,0.194,49,0.194
302115,129,129,0,115,0.122,115,0.122,115,0.122,108,0.194,108,0.194
302116,101,101,0,86,0.174,86,0.174,86,0.174,86,0.174,81,0.247
302173,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
302177,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
302178,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
302309,45.6,45.6,0,45.6,0,45.6,0,45.6,0,44,0.0364,44,0.0364
302333,8.2,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
302419,12,12,0,12,0,12,0,11,0.0909,11,0.0909,11,0.0909
302420,5.3,5.3,0,5.3,0,5.3,0,5.3,0,5.3,0,5.3,0
302487,8,8,0,8,0,8,0,8,0,8,0,8,0
302515,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
302590,35,35,0,35,0,35,0,35,0,35,0,35,0
302600,8,8,0,8,0,8,0,8,0,8,0,8,0
302643,47,47,0,47,0,47,0,,,,,,
302651,47,47,0,47,0,,,,,38.5,0.221,38.5,0.221
302707,,,,,,,,,,,,,
302710,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
302711,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0
302712,31,31,0,31,0,31,0,31,0,31,0,31,0
302713,51,51,0,51,0,51,0,51,0,51,0,51,0
302781,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,9.3,0.0538
302784,13.8,13.8,0,13.8,0,13.8,0,,,13.8,0,13.2,0.0455
302851,34,34,0,34,0,34,0,34,0,34,0,34,0
302853,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
302854,6.3,6.3,0,6.3,0,6.3,0,6.3,0,6.3,0,6.3,0
302855,13.8,13.8,0,13.8,0,13.8,0,13.8,0,13.8,0,12.5,0.104
302861,13.8,13.8,0,13.8,0,13.8,0,13.8,0,13.8,0,12.5,0.104
303006,,,,,,,,,,,,,
303171,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
303235,8,8,0,8,0,8,0,8,0,8,0,8,0
303275,,,,,,,,,,,,,
303283,,,,,,,,,,,,,
303523,53,53,0,53,0,53,0,53,0,53,0,53,0
303541,53,53,0,53,0,53,0,53,0,53,0,52.5,0.00952
303593,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
303607,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
303615,5.2,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0
303654,23.5,23.5,0,21.5,0.093,21.5,0.093,21.5,0.093,21.5,0.093,21.5,0.093
303671,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,,
303704,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,,
303710,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,11.5,0.148
303712,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
303720,,,,,,,,,,,,,
303836,24,24,0,24,0,24,0,24,0,24,0,24,0
303879,20,20,0,20,0,20,0,20,0,20,0,20,0
303917,18,18,0,18,0,18,0,18,0,18,0,18,0
304007,18,18,0,18,0,18,0,18,0,18,0,18,0
304014,73,73,0,73,0,73,0,73,0,73,0,73,0
304057,13.8,13.8,0,13.8,0,13.8,0,13.8,0,13.8,0,12.3,0.122
304110,17,17,0,17,0,17,0,17,0,17,0,15.3,0.111
304167,,,,,,,,,,,,,
304177,24,24,0,24,0,24,0,24,0,,,,
304220,45.7,45.7,0,45.7,0,45.7,0,45.7,0,45,0.0156,45,0.0156
304255,20,20,0,20,0,,,20,0,20,0,20,0
304352,8,8,0,8,0,8,0,8,0,8,0,7,0.143
304504,14,14,0,14,0,14,0,14,0,14,0,13,0.0769
304741,48.5,48.5,0,48.5,0,48.5,0,48.5,0,43.5,0.115,43.5,0.115
304792,48.5,48.5,0,48.5,0,48.5,0,48.5,0,42,0.155,42,0.155
304972,8.7,8.7,0,8.7,0,8.7,0,8.7,0,7.7,0.13,7.7,0.13
305022,27.5,27.5,0,27.5,0,27.5,0,27.5,0,25.5,0.0784,25.5,0.0784
305030,30,30,0,30,0,30,0,30,0,25.9,0.158,25.9,0.158
305106,,,,,,,,,,,,,
305110,,,,,,,,,,,,,
305146,25.7,25.7,0,25.7,0,25.7,0,25.7,0,23.9,0.0753,23.9,0.0753
305151,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,,
305179,,,,,,,,,,,,,
305235,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
305400,24.5,24.5,0,24.5,0,24.5,0,,,,,,
305415,4.3,4.3,0,3.3,0.303,3.3,0.303,3.3,0.303,3.3,0.303,3.3,0.303
305448,38.5,38.5,0,38.5,0,38.5,0,38.5,0,28,0.375,28,0.375
305527,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
305537,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
305718,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0
305778,,,,,,,,,,,,,
305789,58,58,0,58,0,58,0,58,0,58,0,58,0
305797,15,15,0,15,0,15,0,15,0,15,0,15,0
305799,22,22,0,22,0,22,0,22,0,22,0,22,0
305820,120,120,0,120,0,120,0,120,0,120,0,,
305857,26,26,0,26,0,26,0,26,0,,,23.5,0.106
305960,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11,0.136
306410,101,101,0,101,0,101,0,101,0,126,-0.2,112,-0.103
306442,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
306701,58,58,0,58,0,58,0,58,0,58,0,58,0
306702,58,58,0,58,0,58,0,58,0,58,0,58,0
306705,58,58,0,58,0,58,0,58,0,58,0,58,0
306778,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
306835,74.8,74.8,0,74.8,0,74.8,0,74.8,0,74.8,0,74.8,0
307100,6.7,6.7,0,6.7,0,6.7,0,,,5.5,0.218,,
307107,20.5,20.5,0,20.5,0,20.5,0,,,20.5,0,17,0.206
307112,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0
307118,36,36,0,36,0,36,0,36,0,32,0.125,32,0.125
307161,29,29,0,29,0,29,0,29,0,29,0,,
307170,34,34,0,34,0,34,0,34,0,34,0,27,0.259
307182,306,306,0,306,0,306,0,306,0,279,0.0968,279,0.0968
307394,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,27.5,0.145
307727,25,25,0,25,0,25,0,25,0,25,0,25,0
307885,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,7.5,0.307
307955,4.2,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,3.75,0.12
308048,8.7,8.7,0,8.7,0,8.7,0,8.7,0,8,0.0875,6.7,0.299
308181,18,18,0,18,0,18,0,18,0,18,0,,
308187,20,20,0,20,0,20,0,20,0,20,0,20,0
308316,32,32,0,32,0,32,0,32,0,32,0,22.5,0.422
308442,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,,
308579,7,7,0,7,0,7,0,7,0,7,0,5,0.4
308600,53.4,53.4,0,53.4,0,53.4,0,53.4,0,53.4,0,53.4,0
309571,10.7,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,,
309747,89,89,0,89,0,89,0,89,0,89,0,82,0.0854
309771,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,,
309775,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0
309958,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
310187,35,35,0,35,0,35,0,35,0,35,0,,
310447,14,14,0,14,0,14,0,14,0,14,0,14,0
310539,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0
310557,17.5,17.5,0,17.5,0,17.5,0,23.8,-0.265,20,-0.125,16.5,0.0606
310931,21.5,21.5,0,21.5,0,21.5,0,21.5,0,12.5,0.72,15.5,0.387
311077,32,32,0,32,0,32,0,32,0,32,0,27.5,0.164
311584,11.2,11.2,0,11.2,0,11.2,0,11.2,0,10.7,0.0467,9.7,0.155
311586,11.2,11.2,0,11.2,0,11.2,0,11.2,0,10.7,0.0467,9.7,0.155
311589,,,,,,,,,,,,,
311790,21.5,21.5,0,21.5,0,21.5,0,21.5,0,,,18.5,0.162
311804,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,19.5,0.103
312050,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.2,0.164
312051,,,,,,,,,,,,,
312052,28.3,28.3,0,28.3,0,28.3,0,28.3,0,28.3,0,24.6,0.15
312711,21,21,0,21,0,21,0,21,0,21,0,21,0
312959,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0
313119,8.7,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0
313132,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
313133,10,10,0,10,0,10,0,10,0,10,0,10,0
313134,70,70,0,70,0,70,0,70,0,70,0,70,0
313135,56,56,0,56,0,56,0,56,0,56,0,56,0
313136,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
313137,56,56,0,56,0,56,0,56,0,56,0,56,0
313138,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
313139,56,56,0,56,0,56,0,56,0,56,0,56,0
313140,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
313144,17,17,0,17,0,17,0,17,0,17,0,17,0
313145,27,27,0,27,0,27,0,27,0,27,0,27,0
313146,22,22,0,22,0,22,0,22,0,22,0,22,0
313150,19.1,19.1,0,19.1,0,19.1,0,19.1,0,19.1,0,19.1,0
313151,16.8,16.8,0,16.8,0,16.8,0,16.8,0,19.1,-0.12,19.1,-0.12
313152,,,,,,,,,,,,,
313160,35.2,35.2,0,35.2,0,35.2,0,35.2,0,35.2,0,30.7,0.147
313166,24,24,0,24,0,24,0,24,0,24,0,24,0
313167,36,36,0,36,0,36,0,36,0,32.8,0.0976,32.8,0.0976
313168,,,,,,,,,,,,,
313169,10,10,0,10,0,10,0,10,0,10,0,10,0
313178,12,12,0,12,0,12,0,12,0,12,0,11.5,0.0435
313238,78,78,0,78,0,78,0,78,0,78,0,78,0
313254,62,62,0,62,0,62,0,62,0,62,0,58,0.069
313310,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,11.7,0.154
313350,26,26,0,26,0,26,0,26,0,26,0,22.5,0.156
313352,17,17,0,17,0,17,0,17,0,17,0,16,0.0625
313353,,,,,,,,,,,,,
313354,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
313355,7,7,0,7,0,7,0,7,0,7,0,7,0
313356,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
313357,20,20,0,20,0,20,0,20,0,20,0,20,0
313370,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.2,0.0417
313371,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
313373,16.2,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0
313395,14.1,14.1,0,14.1,0,14.1,0,14.1,0,12.8,0.102,11.7,0.205
313460,55,55,0,55,0,55,0,55,0,55,0,48.3,0.139
313500,21,21,0,21,0,21,0,21,0,21,0,21,0
313511,226,226,0,226,0,226,0,226,0,158,0.434,178,0.272
313530,,,,,,,,,,,,,
313540,,,,,,,,,,,,,
313551,,,,,,,,,,,,,
313562,,,,,,,,,,,,,
313570,23,23,0,23,0,23,0,23,0,23,0,23,0
313580,6,6,0,6,0,6,0,6,0,6,0,6,0
313631,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
313632,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
313633,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
313647,108,108,0,108,0,108,0,108,0,108,0,92,0.174
313810,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
313811,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
313813,70,70,0,70,0,70,0,70,0,70,0,70,0
313890,72,72,0,72,0,72,0,72,0,,,72,0
313910,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
314024,21.5,21.5,0,21.5,0,21.5,0,21.5,0,18.5,0.162,17.7,0.215
314028,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
314029,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
314031,22.5,22.5,0,18.4,0.223,18.4,0.223,,,22.5,0,22.5,0
314032,22.5,22.5,0,18.4,0.223,18.4,0.223,18.4,0.223,22.5,0,22.5,0
314033,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
314034,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
314040,18,18,0,18,0,18,0,,,,,,
314055,18,18,0,18,0,18,0,18,0,15.5,0.161,15.5,0.161
314076,48,48,0,48,0,48,0,48,0,48,0,48,0
314081,26,26,0,26,0,26,0,26,0,26,0,,
314625,,,,,,,,,,,,,
314978,30,30,0,30,0,30,0,30,0,30,0,30,0
314994,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,,
315370,18.8,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0
315509,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27,0.0185,25,0.1
315923,40.9,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0
316121,7,7,0,7,0,7,0,7,0,7,0,6.2,0.129
316331,19.9,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0,18,0.106
316415,49.5,49.5,0,49.5,0,46.8,0.0577,46.8,0.0577,46.8,0.0577,46.8,0.0577
316512,8,8,0,8,0,8,0,8,0,8,0,8,0
316539,34,34,0,34,0,34,0,34,0,34,0,34,0
316778,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.5,0.0108
316779,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,19.5,-0.041
316814,28,28,0,27,0.037,27,0.037,27,0.037,27,0.037,26.5,0.0566
316822,37.8,37.8,0,36,0.05,36,0.05,36,0.05,36,0.05,34,0.112
316830,28,28,0,27,0.037,27,0.037,27,0.037,27,0.037,26.5,0.0566
317077,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
317659,12,12,0,12,0,12,0,12,0,12,0,12,0
317764,,,,,,,,,,,,,
318340,62.8,62.8,0,62.8,0,62.8,0,62.8,0,52.9,0.187,56.6,0.11
318507,32,32,0,32,0,32,0,32,0,32,0,32,0
318671,22,22,0,22,0,22,0,,,22,0,22,0
318825,50,50,0,50,0,50,0,50,0,50,0,50,0
318922,,,,,,,,,,,,,
318990,17,17,0,17,0,17,0,17,0,17,0,17,0
319287,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,17,0.324
319490,,,,,,,,,,,,,
319503,29,29,0,29,0,27.5,0.0545,27.5,0.0545,27.5,0.0545,27.5,0.0545
320010,57,57,0,57,0,57,0,57,0,57,0,57,0
320139,20.6,20.6,0,20.6,0,20.6,0,20.6,0,18.9,0.0899,18.9,0.0899
320146,29,29,0,28.1,0.032,28.1,0.032,28.1,0.032,28.1,0.032,28.1,0.032
320147,20.6,20.6,0,20.6,0,20.6,0,20.6,0,18.9,0.0899,18.9,0.0899
320169,15.6,15.6,0,15.6,0,15.6,0,15.6,0,12.5,0.248,12.5,0.248
320170,16.8,16.8,0,16.8,0,16.8,0,16.8,0,16.8,0,14.5,0.159
320171,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,
320172,15.6,15.6,0,15.6,0,15.6,0,15.6,0,12.5,0.248,12.5,0.248
320181,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.4,0.0287,17.4,0.0287
320182,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.4,0.0287,17.4,0.0287
320189,25.2,25.2,0,25.2,0,25.2,0,,,,,,
320517,,,,,,,,,,,,,
320551,56.6,56.6,0,56.6,0,56.6,0,56.6,0,56.6,0,56.6,0
320595,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
320710,,,,,,,,,,,,,
320771,44.5,44.5,0,44.5,0,44.5,0,44.5,0,44.5,0,,
320777,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0
321009,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
321012,50,50,0,50,0,50,0,50,0,50,0,50,0
321077,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
321112,35,35,0,35,0,35,0,35,0,35,0,35,0
321115,35,35,0,35,0,35,0,35,0,35,0,35,0
321176,15.9,15.9,0,15.9,0,15.9,0,15.9,0,15.9,0,14.5,0.0966
322101,112,112,0,112,0,112,0,112,0,94.5,0.185,94.5,0.185
322157,38,38,0,38,0,38,0,38,0,38,0,38,0
322425,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0
322718,15.7,15.7,0,15.7,0,15.7,0,15.7,0,15.7,0,15.7,0
322720,15.7,15.7,0,15.7,0,15.7,0,15.7,0,15.7,0,15.7,0
323350,,,,,,,,,,,,,
323351,28.8,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0,26,0.108
323373,24.9,24.9,0,24.9,0,24.9,0,24.9,0,24.9,0,24.9,0
323535,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
323551,18.9,18.9,0,18.9,0,18.9,0,18.9,0,18.9,0,18.9,0
323608,3.3,3.3,0,3.3,0,3.3,0,,,3.3,0,3.3,0
324135,51,51,0,51,0,51,0,51,0,51,0,51,0
324230,2.7,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.5,0.08
324329,24,24,0,24,0,24,0,,,18.8,0.277,,
324401,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0,6.5,0.2
324434,13,13,0,13,0,13,0,13,0,13,0,13,0
324459,660,660,0,660,0,660,0,660,0,660,0,660,0
324460,279,279,0,279,0,279,0,279,0,279,0,279,0
324468,148,148,0,148,0,148,0,148,0,148,0,140,0.0607
324507,5.5,5.5,0,5.5,0,5.5,0,5.5,0,4.7,0.17,4.7,0.17
324540,5.5,5.5,0,5.5,0,5.5,0,5.5,0,4.7,0.17,4.7,0.17
324566,5.5,5.5,0,5.5,0,5.5,0,5.5,0,4.7,0.17,4.7,0.17
324787,,,,,,,,,,,,,
324806,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,20,0.175
324808,24,24,0,24,0,24,0,24,0,23.5,0.0213,20,0.2
324871,16.8,16.8,0,16.8,0,16.8,0,16.8,0,16.8,0,16.2,0.037
324872,16.8,16.8,0,16.8,0,16.8,0,16.8,0,16.8,0,16.2,0.037
324873,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16,0.0312
324877,102,102,0,102,0,102,0,102,0,102,0,77,0.325
325023,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
325115,114,114,0,114,0,114,0,114,0,114,0,104,0.0962
325163,22,22,0,22,0,22,0,22,0,22,0,22,0
