id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio
552244,79,79,0,79,0,79,0,79,0,67,0.179,67,0.179
552245,79,79,0,79,0,79,0,79,0,67,0.179,67,0.179
552246,79,79,0,79,0,79,0,79,0,67,0.179,67,0.179
552247,79,79,0,79,0,79,0,79,0,67,0.179,67,0.179
552255,52,52,0,52,0,52,0,52,0,52,0,52,0
552256,29.8,29.8,0,29.8,0,29.8,0,29.8,0,30.8,-0.0325,,
552257,32.5,32.5,0,32.5,0,32.5,0,32.5,0,33.5,-0.0299,,
552258,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.7,-0.0365,12.7,0.0394
552260,13.5,13.5,0,13.5,0,11.9,0.134,11.9,0.134,,,,
552270,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0,7.5,0.04
552271,7,7,0,7,0,7,0,7,0,7,0,,
552272,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
552273,,,,,,,,,,,,,
552274,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
552276,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
552277,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,,
552279,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
552280,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
552281,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
552282,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
552284,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
552303,10,10,0,10,0,10,0,10,0,10,0,,
552306,10,10,0,10,0,10,0,10,0,10,0,,
552309,3,3,0,3,0,3,0,3,0,3,0,,
552310,3,3,0,3,0,3,0,3,0,3,0,,
552311,3,3,0,3,0,3,0,3,0,3,0,,
552314,3,3,0,3,0,3,0,3,0,3,0,3,0
552316,,,,,,,,,,,,,
552318,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
552319,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
552320,,,,,,,,,,,,,
552322,4.5,4.5,0,4.5,0,4.5,0,,,4.5,0,4.5,0
552323,50,50,0,50,0,50,0,50,0,50,0,45.9,0.0893
552324,5,5,0,5,0,5,0,5,0,5,0,4.5,0.111
552325,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
552326,4,4,0,4,0,3,0.333,3,0.333,4,0,3.5,0.143
552327,21,21,0,21,0,21,0,21,0,,,15,0.4
552329,19.8,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0
552331,19.8,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0
552336,189,189,0,189,0,189,0,189,0,189,0,189,0
552337,10,10,0,10,0,10,0,10,0,10,0,10,0
552338,10,10,0,10,0,10,0,10,0,10,0,10,0
552339,10,10,0,10,0,10,0,,,10,0,10,0
552340,9,9,0,9,0,9,0,9,0,9,0,,
552341,50,50,0,50,0,50,0,50,0,50,0,50,0
552342,50,50,0,50,0,50,0,50,0,50,0,50,0
552343,30,30,0,30,0,30,0,30,0,30,0,30,0
552344,30,30,0,30,0,30,0,30,0,30,0,30,0
552345,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,,
552346,99,99,0,99,0,74.9,0.322,74.9,0.322,87.5,0.131,87.5,0.131
552347,,,,,,,,,,,,,
552367,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8,0.0625
552368,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8,0.0625
552369,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8,0.0625
552371,8,8,0,8,0,8,0,8,0,8,0,7.5,0.0667
552373,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
552374,,,,,,,,,,,,,
552375,41.5,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0
552383,,,,,,,,,,,,,
552386,,,,,,,,,,,,,
552387,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,17.5,0.114
552388,35,35,0,35,0,35,0,35,0,35,0,31.5,0.111
552389,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0
552390,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552391,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552392,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552398,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
552401,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
552406,67,67,0,67,0,67,0,67,0,67,0,,
552407,67,67,0,67,0,67,0,67,0,67,0,,
552409,19.5,19.5,0,19.5,0,19.5,0,19.5,0,,,,
552411,15.5,15.5,0,15.5,0,15.5,0,15.5,0,,,,
552412,30,30,0,30,0,30,0,30,0,30,0,30,0
552415,,,,,,,,,,,,,
552416,28,28,0,28,0,28,0,28,0,28,0,28,0
552417,38,38,0,38,0,38,0,38,0,38,0,38,0
552419,66,66,0,66,0,66,0,66,0,66,0,66,0
552420,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
552422,17,17,0,17,0,17,0,17,0,17,0,17,0
552423,6,6,0,6,0,6,0,6,0,6,0,5,0.2
552424,6,6,0,6,0,6,0,6,0,6,0,5,0.2
552427,30,30,0,30,0,30,0,,,,,,
552430,,,,,,,,,,,,,
552431,8.5,8.5,0,8.5,0,7.9,0.0759,7.9,0.0759,8.5,0,5,0.7
552439,,,,,,,,,,,,,
552440,13.8,13.8,0,13.8,0,13.8,0,13.8,0,,,13.8,0
552441,13.8,13.8,0,13.8,0,13.8,0,13.8,0,,,13.8,0
552442,13.8,13.8,0,13.8,0,,,13.8,0,,,13.8,0
552443,13.8,13.8,0,13.8,0,13.8,0,,,,,13.8,0
552444,13.8,13.8,0,13.8,0,13.8,0,13.8,0,,,13.8,0
552445,13.5,13.5,0,13.5,0,13.5,0,13.5,0,,,13.5,0
552446,13.8,13.8,0,13.8,0,13.8,0,13.8,0,,,13.8,0
552447,13.8,13.8,0,13.8,0,,,,,13.8,0,13.8,0
552448,13.8,13.8,0,13.8,0,13.8,0,13.8,0,,,13.8,0
552449,15.5,15.5,0,15.5,0,12.5,0.24,12.5,0.24,,,,
552450,4,4,0,4,0,3,0.333,3,0.333,4,0,3.5,0.143
552451,8,8,0,7,0.143,7,0.143,7,0.143,7,0.143,7,0.143
552453,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0
552455,,,,,,,,,,,,,
552456,,,,,,,,,,,,,
552458,85,85,0,85,0,,,,,,,,
552459,108,108,0,108,0,,,,,108,0,,
552460,85,85,0,85,0,85,0,85,0,,,,
552461,,,,,,,,,,,,,
552463,13,13,0,13,0,13,0,13,0,13,0,13,0
552466,,,,,,,,,,,,,
552467,88.5,88.5,0,88.5,0,88.5,0,88.5,0,88.5,0,88.5,0
552471,135,135,0,135,0,135,0,135,0,135,0,135,0
552474,7.5,7.5,0,7.5,0,7.5,0,6.5,0.154,6.5,0.154,6.5,0.154
552475,,,,,,,,,,,,,
552476,7.5,7.5,0,7.5,0,7.5,0,6.5,0.154,6.5,0.154,6.5,0.154
552478,,,,,,,,,,,,,
552479,,,,,,,,,,,,,
552480,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,6.5,0.154
552481,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,6.5,0.154
552482,2,2,0,2,0,2,0,2,0,2,0,2,0
552483,99,99,0,99,0,,,,,,,,
552484,60,60,0,60,0,60,0,60,0,60,0,60,0
552488,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552490,89.9,89.9,0,89.9,0,89.9,0,89.9,0,89.9,0,89.9,0
552492,,,,,,,,,,,,,
552493,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
552495,8,8,0,8,0,7.2,0.111,7.2,0.111,7.2,0.111,7.2,0.111
552496,8,8,0,8,0,7.2,0.111,7.2,0.111,7.2,0.111,7.2,0.111
552497,7,7,0,7,0,7,0,7,0,7,0,7,0
552498,7,7,0,7,0,7,0,7,0,7,0,7,0
552499,7,7,0,7,0,7,0,7,0,,,7,0
552500,14.4,14.4,0,14.4,0,13.5,0.0667,13.5,0.0667,13.5,0.0667,13.5,0.0667
552501,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
552502,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
552504,,,,,,,,,,,,,
552511,30,30,0,30,0,30,0,30,0,30,0,27.9,0.0753
552512,30,30,0,30,0,27.9,0.0753,27.9,0.0753,27.9,0.0753,27.9,0.0753
552514,21.9,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0
552515,21.9,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0
552516,21.9,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0
552517,21.9,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0
552519,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552520,10.6,10.6,0,10.6,0,10.6,0,10.6,0,10.6,0,10.6,0
552521,7.5,7.5,0,7.5,0,7.5,0,,,,,7.5,0
552522,25,25,0,25,0,25,0,25,0,25,0,25,0
552525,46,46,0,46,0,46,0,46,0,46,0,45,0.0222
552526,8.8,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,7.5,0.173
552527,8.8,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,7.5,0.173
552528,,,,,,,,,,,,,
552532,6,6,0,6,0,6,0,,,,,,
552533,6,6,0,6,0,6,0,6,0,,,,
552534,6,6,0,6,0,,,,,,,,
552537,,,,,,,,,,,,,
552538,4,4,0,4,0,4,0,4,0,4,0,4,0
552539,5,5,0,5,0,5,0,5,0,5,0,,
552542,,,,,,,,,,,,,
552545,,,,,,,,,,,,,
552546,,,,,,,,,,,,,
552547,,,,,,,,,,,,,
552548,,,,,,,,,,,,,
552561,25,25,0,25,0,25,0,25,0,25,0,,
552562,25,25,0,25,0,25,0,25,0,25,0,,
552563,26,26,0,26,0,26,0,26,0,26,0,22.5,0.156
552564,26,26,0,26,0,26,0,26,0,26,0,22.5,0.156
552565,,,,,,,,,,,,,
552566,,,,,,,,,,,,,
552570,,,,,,,,,,,,,
552671,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,,
552674,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,,
552675,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
552676,6,6,0,6,0,6,0,6,0,6,0,,
552677,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,,
552679,25,25,0,25,0,25,0,25,0,25,0,25,0
552680,38,38,0,38,0,38,0,38,0,38,0,,
552681,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,,
552683,43.5,43.5,0,,,,,,,,,,
552684,40,40,0,40,0,,,,,,,,
552686,40,40,0,40,0,40,0,,,,,,
552687,40,40,0,40,0,40,0,,,,,,
552698,28.5,28.5,0,28.5,0,28.5,0,,,,,,
552699,,,,,,,,,,,,,
552700,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
552702,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,
552705,210,210,0,210,0,210,0,210,0,210,0,,
552706,210,210,0,210,0,210,0,210,0,210,0,,
552707,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,,
552708,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,,
552710,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,,
552711,138,138,0,138,0,138,0,138,0,,,,
552712,10,10,0,10,0,10,0,10,0,10,0,,
552713,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,,
552714,5,5,0,5,0,5,0,5,0,5,0,,
552715,5,5,0,5,0,5,0,5,0,5,0,,
552722,10,10,0,10,0,10,0,,,,,,
552723,10,10,0,10,0,10,0,10,0,,,,
552724,10,10,0,10,0,10,0,,,,,,
552725,9,9,0,9,0,9,0,,,,,,
552726,9,9,0,9,0,9,0,,,,,,
552727,9,9,0,9,0,9,0,,,,,,
552735,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,,
552736,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,,
552737,6,6,0,6,0,6,0,6,0,,,,
552738,6,6,0,6,0,6,0,6,0,,,,
552739,6,6,0,6,0,6,0,6,0,,,,
552740,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552741,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552742,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552743,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552744,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552745,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552746,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552747,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552748,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552749,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,,
552750,5,5,0,5,0,5,0,5,0,,,,
552751,2,2,0,,,,,,,,,,
552754,38.5,38.5,0,38.5,0,34.9,0.103,34.9,0.103,,,,
552755,38.5,38.5,0,38.5,0,34.9,0.103,34.9,0.103,,,,
552756,11,11,0,11,0,,,,,,,,
552757,5,5,0,5,0,5,0,5,0,5,0,,
552758,7,7,0,7,0,7,0,7,0,,,,
552759,3.5,3.5,0,3.5,0,3.5,0,3.5,0,,,,
552775,49.9,49.9,0,49.9,0,49.9,0,49.9,0,,,,
552789,7.5,7.5,0,7.5,0,7.5,0,,,,,,
552791,14,14,0,14,0,,,,,,,,
552797,6.4,,,,,,,,,,,,
552805,100,,,,,,,,,,,,
554333,,,,,,,,,,,,,
554466,98.9,99.9,-0.01,97,0.0196,97,0.0196,97,0.0196,97,0.0196,97,0.0196
554468,77,79,-0.0253,71,0.0845,71,0.0845,71,0.0845,71,0.0845,71,0.0845
554469,77,79,-0.0253,71,0.0845,71,0.0845,71,0.0845,71,0.0845,71,0.0845
554470,77,79,-0.0253,71,0.0845,71,0.0845,71,0.0845,,,71,0.0845
555666,39.9,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0
555667,75.9,75.9,0,69.9,0.0858,69.9,0.0858,69.9,0.0858,69.9,0.0858,69.9,0.0858
557720,16,16,0,16,0,16,0,16,0,16,0,16,0
557721,16,16,0,16,0,16,0,16,0,16,0,16,0
557731,,,,,,,,,,,,,
557906,,,,,,,,,,,,,
558985,84,84,0,84,0,84,0,84,0,84,0,,
558988,,,,,,,,,,,,,
559646,148,148,0,148,0,148,0,148,0,148,0,,
559648,80,80,0,80,0,80,0,80,0,80,0,80,0
559662,732,732,0,732,0,732,0,732,0,732,0,732,0
559868,,,,,,,,,,,,,
559869,72,72,0,72,0,72,0,72,0,72,0,72,0
559870,,,,,,,,,,,,,
559872,72,72,0,72,0,72,0,72,0,72,0,72,0
559873,42,42,0,42,0,42,0,42,0,42,0,36.5,0.151
560180,,,,,,,,,,,,,
560207,9,9,0,9,0,9,0,9,0,9,0,9,0
560230,104,104,0,104,0,104,0,104,0,104,0,104,0
560340,40.9,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0
560359,43.2,43.2,0,43.2,0,43.2,0,43.2,0,43.2,0,41.7,0.036
560430,51.9,51.9,0,51.9,0,51.9,0,51.9,0,51.9,0,51.5,0.00777
560510,43.2,43.2,0,43.2,0,43.2,0,43.2,0,43.2,0,39,0.108
560596,43.9,43.9,0,42.6,0.0305,42.6,0.0305,42.6,0.0305,42.6,0.0305,36,0.219
560677,47.8,47.8,0,46.9,0.0192,46.9,0.0192,46.9,0.0192,46.9,0.0192,45,0.0622
561030,11,11,0,11,0,11,0,11,0,11,0,,
561207,9.7,9.7,0,9.7,0,9.3,0.043,9.3,0.043,9.3,0.043,9.3,0.043
561282,9.7,9.7,0,9.7,0,9.3,0.043,9.3,0.043,9.3,0.043,9.3,0.043
561363,6,6,0,6,0,6,0,6,0,6,0,6,0
561380,67,67,0,67,0,67,0,67,0,67,0,67,0
561460,75.5,75.5,0,75.5,0,75.5,0,75.5,0,75.5,0,75.5,0
561622,59,59,0,59,0,59,0,59,0,59,0,59,0
561878,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
561890,7,7,0,7,0,7,0,7,0,7,0,7,0
561975,40.9,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0,40.9,0
562223,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
562224,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
562225,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
562572,20.9,23.9,-0.126,23.9,-0.126,23.9,-0.126,23.9,-0.126,23.9,-0.126,20.3,0.0296
562653,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
563838,35.2,35.2,0,35.2,0,35.2,0,35.2,0,35.2,0,35.2,0
564329,33,33,0,33,0,33,0,33,0,33,0,33,0
564347,10,10,0,10,0,10,0,10,0,10,0,7.5,0.333
564524,18.2,18.2,0,17,0.0706,15,0.213,15,0.213,17,0.0706,17,0.0706
564605,18.2,18.2,0,17,0.0706,15,0.213,15,0.213,17,0.0706,17,0.0706
564680,18.2,18.2,0,17,0.0706,15,0.213,15,0.213,17,0.0706,17,0.0706
564788,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
565245,,,,,,,,,,,,,
565385,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,28,0.411
565415,139,139,0,139,0,99,0.404,99,0.404,99,0.404,85,0.635
565490,70,70,0,70,0,49.9,0.403,49.9,0.403,49.9,0.403,,
565571,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.6,-0.0132
565573,6,6,0,6,0,6,0,6,0,6,0,6,0
565575,6,6,0,6,0,6,0,6,0,6,0,6,0
565849,37,37,0,37,0,32.9,0.125,32.9,0.125,37,0,26.5,0.396
565970,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
566020,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
566136,4.8,4.8,0,4.8,0,,,,,,,,
566187,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
566373,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,12,0.292
566624,36,36,0,36,0,33.5,0.0746,33.5,0.0746,33.5,0.0746,28.5,0.263
566900,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
566985,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
567060,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
567540,,,,,,,,,,,,,
568563,5,5,0,5,0,5,0,5,0,5,0,3.5,0.429
568591,35,35,0,35,0,35,0,35,0,35,0,25,0.4
568651,32,32,0,32,0,32,0,32,0,32,0,32,0
568767,19,19,0,19,0,19,0,19,0,19,0,15.5,0.226
568970,,,,,,,,,,,,,
569011,3,3,0,3,0,3,0,3,0,,,,
569186,16.6,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0,14.5,0.145
569607,3,3,0,3,0,3,0,3,0,3,0,2.5,0.2
569798,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,13,0.115
570044,18,18,0,18,0,18,0,18,0,18,0,18,0
570125,29,29,0,29,0,24.9,0.165,24.9,0.165,,,29,0
570214,15,15,0,15,0,15,0,15,0,15,0,14.5,0.0345
570281,,,,,,,,,,,,,
570290,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,28,0.0536
570291,13,13,0,13,0,13,0,13,0,13,0,12.5,0.04
570370,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0,,
570559,15,15,0,15,0,15,0,15,0,15,0,15,0
570745,1.9,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0
570826,1.9,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0
570860,40.3,40.3,0,40.3,0,40.3,0,40.3,0,40.3,0,40.3,0
570982,11,11,0,11,0,11,0,11,0,11,0,11,0
571057,51,,,,,,,51,0,,,,
571200,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
571334,19,19,0,19,0,19,0,19,0,19,0,17.8,0.0674
571415,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
572080,69,69,0,69,0,69,0,69,0,69,0,46,0.5
573540,99.1,99.1,0,99.1,0,99.1,0,99.1,0,99.1,0,99.1,0
574255,29,29,0,,,,,,,,,,
574783,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
575020,20.9,20.9,0,20.9,0,20.9,0,20.9,0,20.9,0,21.5,-0.0279
575089,43.4,43.4,0,43.4,0,43.4,0,43.4,0,43.4,0,37.3,0.164
575100,31.8,31.8,0,31.8,0,31.8,0,31.8,0,31.8,0,32.7,-0.0275
575348,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11.5,0.087
575500,43,43,0,43,0,43,0,43,0,43,0,39,0.103
575666,15,15,0,15,0,15,0,15,0,15,0,15,0
575690,3,3,0,3,0,3,0,3,0,3,0,3,0
575704,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,23.5,0.255
575747,23,23,0,23,0,23,0,23,0,23,0,23,0
575771,6,6,0,6,0,6,0,6,0,6,0,6,0
576085,62,62,0,62,0,62,0,62,0,62,0,58,0.069
576166,62,62,0,62,0,62,0,62,0,62,0,58,0.069
576557,12.3,12.3,0,12.3,0,12.3,0,12.3,0,12.3,0,12.3,0
578568,189,189,0,189,0,189,0,189,0,189,0,162,0.167
579190,62,62,0,62,0,62,0,62,0,62,0,58,0.069
579351,62,62,0,62,0,62,0,62,0,58,0.069,58,0.069
579599,62,62,0,62,0,62,0,62,0,62,0,58,0.069
579779,8.2,8.2,0,8.2,0,8.2,0,8.2,0,,,,
579831,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580016,15.8,15.8,0,15.8,0,15.5,0.0194,15.5,0.0194,15.5,0.0194,15.5,0.0194
580155,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580236,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580392,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580554,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580716,62,62,0,62,0,62,0,62,0,62,0,58,0.069
580909,51,51,0,51,0,51,0,51,0,51,0,51,0
581060,138,138,0,138,0,138,0,,,138,0,,
581071,32.3,32.3,0,32.3,0,32.3,0,32.3,0,32.3,0,29.2,0.106
581072,53.6,53.6,0,53.6,0,53.6,0,53.6,0,53.6,0,48.4,0.107
581075,43.5,43.5,0,43.5,0,33.5,0.299,33.5,0.299,37.5,0.16,37.5,0.16
581202,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,24.1,0.116
581217,27.2,27.2,0,27.2,0,27.2,0,27.2,0,27.2,0,24.3,0.119
581306,25,25,0,25,0,25,0,25,0,25,0,22.9,0.0917
581366,25,25,0,25,0,25,0,25,0,25,0,21.5,0.163
581371,12.3,12.3,0,12.3,0,12.3,0,12.3,0,,,10,0.23
581712,,,,,,,,,,,,,
581740,33.9,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0,29,0.169
581780,23.1,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0
581798,27,27,0,25.9,0.0425,25.9,0.0425,25.9,0.0425,25.9,0.0425,25.9,0.0425
581860,23.1,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0
581879,36.5,36.5,0,34.8,0.0489,34.8,0.0489,34.8,0.0489,34.8,0.0489,34.8,0.0489
581941,23.1,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0
582018,50,50,0,50,0,50,0,50,0,50,0,37.1,0.348
582182,15,15,0,15,0,15,0,15,0,15,0,15,0
582905,37,37,0,37,0,37,0,37,0,37,0,,
582980,,,,,,,,,,,,,
583464,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
583685,39,39,0,39,0,39,0,39,0,39,0,37.5,0.04
583723,15,15,0,15,0,15,0,15,0,15,0,15,0
584045,20.9,20.9,0,20.9,0,20.9,0,,,22.5,-0.0711,22.5,-0.0711
584630,32.5,32.5,0,32.5,0,32.5,0,,,,,,
584886,18,18,0,18,0,18,0,18,0,18,0,18,0
584959,19,19,0,19,0,19,0,19,0,19,0,19,0
585955,38,38,0,33.6,0.131,33.6,0.131,33.6,0.131,33.6,0.131,33.6,0.131
586030,46.8,46.8,0,46.8,0,46.8,0,46.8,0,46.8,0,46.8,0
586110,72,72,0,63.5,0.134,63.5,0.134,63.5,0.134,63.5,0.134,63.5,0.134
586145,,,,,,,,,,,,,
586684,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
587052,33,33,0,33,0,33,0,33,0,33,0,29,0.138
587095,64,64,0,64,0,53.5,0.196,53.5,0.196,53.5,0.196,43,0.488
587648,30.9,30.9,0,30.9,0,30.9,0,30.9,0,30.9,0,26.5,0.166
588130,10,10,0,10,0,10,0,10,0,10,0,8.5,0.176
588547,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11,0.136
588610,3,3,0,3,0,3,0,3,0,3,0,3,0
588776,5,5,0,5,0,5,0,5,0,5,0,4,0.25
589012,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,15.9,0.126
589756,10,10,0,10,0,10,0,10,0,10,0,9,0.111
589829,14,14,0,14,0,14,0,14,0,14,0,14,0
590000,110,110,0,110,0,110,0,110,0,,,,
590011,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
590012,35,35,0,35,0,35,0,35,0,35,0,34.7,0.00865
590013,69,69,0,69,0,69,0,69,0,69,0,69,0
590043,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,6.6,0.106
590058,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,7.9,0.329
590063,8.6,8.6,0,8.6,0,8.6,0,8.6,0,8.6,0,7.9,0.0886
590078,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11,0.136
590083,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,12.9,0.0465
590098,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,12.2,0.107
590127,17.7,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,16.5,0.0727
590150,109,109,0,109,0,109,0,109,0,109,0,109,0
590231,,,,,,,,,,,,,
590236,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,33,0.136
590241,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,20,0.145
590296,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
590325,18,18,0,18,0,18,0,18,0,18,0,18,0
590538,5,5,0,5,0,5,0,5,0,5,0,5,0
590543,5,5,0,5,0,5,0,5,0,5,0,5,0
590558,5,5,0,5,0,5,0,5,0,5,0,5,0
590687,49.8,49.8,0,49.8,0,49.8,0,49.8,0,49.8,0,48.5,0.0268
590851,25,25,0,25,0,25,0,25,0,25,0,25,0
